event_name,date,day_of_week,time,venue_name,city,state,section_of_nj,price,event_type,instagram_handle,instagram_post_url,confidence,from_calendar,display_url,end_time,address,description,performer,age_restriction,ticket_link,extracted_from,post_id,post_url,display_url_note,instagram_profile_url,account_name,had_ocr,ocr_chars,post_date,extraction_timestamp,calendar_type,combined_text
END OF SEMESTER PARTY,2025-12-04,Thursday,,,,NJ,,,party,yn.kii,https://www.instagram.com/p/DPRZc_bjc06/,high,False,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/558269948_18177520378358014_8607792125803671938_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFo2oqid2seskD-5WMsyBpw25Ajdzp0IbOYMT_tjPWlmBewqiPtOZxx_dWYTeUnflA&_nc_ohc=yaioKZWoIc8Q7kNvwFcNvDR&_nc_gid=SQ0eiCT0OTOjdEvbONm_vQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfjDBYszskYmr21MImfNbSPgehjCV2tCl4u8N3dn4EpRCA&oe=692EA526&_nc_sid=10d13b,,,,,,,"['alt_text', 'account']",3733877509482990906,https://www.instagram.com/p/DPRZc_bjc06/,CDN URL - expires after few hours/days,https://www.instagram.com/yn.kii/,WILLY P VS MSU END OF SEMESTER PARTY DEC 4TH,False,0,2025-10-01T15:35:06+00:00,2025-11-28T15:59:30.365041,,..🚮 
Aspen Kartier,2025-12-04,,,,,NJ,,,party,esx.ent,https://www.instagram.com/p/DRdI3tXj2Am/,high,False,,,,,Aspen Kartier,,LINK IN BIO,['caption'],,https://www.instagram.com/p/DRdI3tXj2Am/,CDN URL - expires after few hours/days,https://www.instagram.com/esx.ent/,EssexBoyz,False,0,2025-11-24T22:05:16+00:00,2025-11-28T14:38:15.032370,single,"Pretty Girls Pajama Party Recap 11/21 😍

🎥- @editsbyjoshh 
🎶- @vibeshakerz 

NEXT EVENT: DECEMBER 4TH ASPEN KARTIER 
DONT MISS THIS ONE LINK IN BIO 🎟️ "
LIQÖR Atelier Presents The Spill,2025-12-04,,15:00,Sole Garden,Miami,FL,,,pop-up shop,liqor_,https://www.instagram.com/p/DRP1AS0jueI/,high,False,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/583549947_18500706202079381_6688384283178162093_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QEBcqnbhNOrVJhHIsKOwelm-aOHSvloNAQBrCtImraEzUpoB1ii-VBzs2lfYe6BA_88i0B8A0Bf0g6NydmHx41S&_nc_ohc=dqywCV5zdlcQ7kNvwFFYlU0&_nc_gid=pqqpUPOWvX_mSMilsNujpA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afiywvob6kC_ydGKDIafY_819mwet3JqHHwxflY1tdwKaA&oe=692E9237&_nc_sid=10d13b,22:00,"2200 NW SECOND AVE, MIAMI, FL, 33127","Experience Liqör Atelier at Sole Garden - a curated Miami pop-up showcasing our newest drop. Enjoy an elevated shopping experience with exclusive pieces, a live DJ setting the vibe, complimentary small bites, and featured drinks provided by Ten to One Rum. Come shop, connect, and immerse yourself in the world of Liqör.",Live DJ,,,"['caption', 'ocr', 'alt_text']",3769464529806616456,https://www.instagram.com/p/DRP1AS0jueI/,CDN URL - expires after few hours/days,https://www.instagram.com/liqor_/,LIQÖR Atelier,True,439,2025-11-19T18:00:10+00:00,2025-11-28T16:04:08.908748,single,"Experience Liqör Atelier at Sole Garden — a curated Miami pop-up showcasing our newest drop. Enjoy an elevated shopping experience with exclusive pieces, a live DJ setting the vibe, complimentary small bites, and featured drinks provided by Ten to One Rum. Come shop, connect, and immerse yourself in the world of Liqör. 🍷

**Only RSVPd guests will receive Drinks** LIQÖR ATELIER PRESENTS
THE SPILL@
SOLE GARDEN
TEN
ΤΟ
ONE
12/4
Sole
Garden
Experience Liqör Atelier at Sole Garden - a curated
Miami pop-up showcasing our newest drop. Enjoy an
elevated shopping experience with exclusive pieces, a
live DJ setting the vibe, complimentary small bites, and
featured drinks provided by Ten to One Rum. Come
shop, connect, and immerse yourself in the world of
Liqör.
3PM-10PM
2200 NW SECOND AVE
MIAMI, FL, 33127"
BIGGEST END OF THE SEMESTER PARTY IN JERSEY,2025-12-04,Thursday,21:00,,Paterson,NJ,North,,party,2hot_bbykay,https://www.instagram.com/p/DRiUiLuiTkR/,high,False,,02:00,,,ASPEN KARTIER,,,['caption'],,https://www.instagram.com/p/DRiUiLuiTkR/,CDN URL - expires after few hours/days,https://www.instagram.com/2hot_bbykay/,Kayluhh 🖤,False,0,2025-11-26T22:22:00+00:00,2025-11-28T14:38:19.410840,single,"Almost 700+ RSVPs to see 
LIVE PERFORMANCE: ASPEN KARTIER 
the BIGGEST END OF THE SEMESTER PARTY IN JERSEY
RSVP FOR LOCATION📍| DEC 4th 9PM
Location in Paterson NJ

CASH HOLDERS HAVE PRIORITY‼️

DECEMBER 4TH THURSDAY 📅| 9PM -2AM

Presented by: @thejerseyboys973 @esx.ent @yn.kii @getwit.tizz @ybn.jeff

Hosted By: @trp.nj "
LSC After Dark: Wise Guys and Mob Wives,2025-12-04,,,Liberty Science Center,Jersey City,NJ,North,,party,lscafterdark,https://www.instagram.com/p/DRf0JhWDCi-/,high,False,https://scontent-det1-1.cdninstagram.com/v/t51.2885-15/587818515_18410625730136412_2252633750440571835_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-det1-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QGs1yQLjG3wdZt3_Gi898GC6kdxuvs5V-nxXjnO-FRId9drkyvD0YRdj33TadDld3U&_nc_ohc=40aYBypdjtMQ7kNvwEFioV1&_nc_gid=HtBd2rtzwWwbbEGU8MXezQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfjDoyTffvqVQjUW-TdBgSVP5D6i0hsYkh3XF-PWZsSYRA&oe=692EA149&_nc_sid=10d13b,,,,,21+,,"['caption', 'hashtags']",3773964365457008830,https://www.instagram.com/p/DRf0JhWDCi-/,CDN URL - expires after few hours/days,https://www.instagram.com/lscafterdark/,LSC After Dark,True,58,2025-11-25T23:00:41+00:00,2025-11-28T16:02:37.402719,single,"‼️🚨FREE TICKET ALERT! 🚨‼️

You know what they say, your daughter's wedding is the second most important day of your life... right behind #LSCAfterDark: Wise Guys and Mob Wives 👠💰 Tag who you're bringing below for a chance to win TWO free tickets to LSC After Dark on December 4! www
You come into my house on the day
of LSC After Dark..."
"Comedy Show with Capone, Imaginecomedian, and Iam_justpam",2025-12-04,Thursday,19:00,Life After Restaurant,,NJ,,,comedy show,lifeafterrestaurant,https://www.instagram.com/p/DRNIrgwkUPu/,high,False,,,,"A night of comedy, culture, and pure vibes with Capone plus guest comedians Imaginecomedian and Iam_justpam.","Capone, Imaginecomedian, Iam_justpam",,Eventbrite link in bio,['caption'],,https://www.instagram.com/p/DRNIrgwkUPu/,CDN URL - expires after few hours/days,https://www.instagram.com/lifeafterrestaurant/,LIFE AFTER RESTAURANT,False,0,2025-11-18T16:54:22+00:00,2025-11-28T14:25:09.582992,,"First Thursday is about to hit different.
Capone @comediancapone steps into Life After for a night of comedy, culture, and pure vibes — plus guest comedians @imaginecomedian and @iam_justpam keeping the energy high from start to finish.

Secure your seat, bring your crew, and laugh your way into the weekend.

🗓️Dec 4th 
⏳7pm
🔗RSVP through Eventbrite link in bio before we sell out again.

2-drink minimum per person or a $25 event fee per person will be applied.

#comedyshow #lifeafterlounge #life "
Seasonal Favorites,2025-12-04,,,Porta Montclair,Montclair,NJ,North,,Food/Drink,portamontclair,https://www.instagram.com/p/DRcKF2SjqKx/,high,False,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/583538410_18061557737634740_1293379425136973794_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFtCYv_gJg1UMuFoj_Pk_eaiLT9hZdYZ9rWPPQqjTxhnAiJvv_JBxTWkbyQmPzYdD0&_nc_ohc=h2vJxYrcf-IQ7kNvwENSup7&_nc_gid=82eAmBYgRrr3tRPiB0D-tQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfjfTfLheKy4WNCeqopCgKOmM88XxL-BIrnGQNb9q0IU0w&oe=692E9566&_nc_sid=10d13b,,,Enjoy seasonal favorites with us until 12/4!,,,,['caption'],3772934970185523889,https://www.instagram.com/p/DRcKF2SjqKx/,CDN URL - expires after few hours/days,https://www.instagram.com/portamontclair/,Porta Montclair,False,0,2025-11-24T12:55:00+00:00,2025-11-28T15:42:09.275897,single,"The fall season is ending, but you can still enjoy your seasonal favorites with us until 12/4! "
WILLY P VS MSU END OF SEMESTER PARTY,2025-12-04,,,,,,,,party,yn.kii,https://www.instagram.com/p/DMOeQ_4xT3o/,high,False,https://instagram.ftpa1-1.fna.fbcdn.net/v/t51.2885-15/520293946_18169193230358014_8489203297783658711_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.ftpa1-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QFXAoQZO9yWAEt8WUk296onqyp3GpP7yu224bqP8L2c0_QPTRA9RpnHIGMTnWGR_BvLG8VAJQsr4vgwX6v0Ilfc&_nc_ohc=SApmcVl5qn8Q7kNvwEmgV4M&_nc_gid=GmjDITs8AXF1oKFGuq6ehA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfgWDi1gbJR0uxNhWPvUD5X4Uy6QtTJVhPWtcWWL5J9qhA&oe=692E7B16&_nc_sid=10d13b,,,,WILLY P VS MSU,,,"['alt_text', 'account']",3679011055113420264,https://www.instagram.com/p/DMOeQ_4xT3o/,CDN URL - expires after few hours/days,https://www.instagram.com/yn.kii/,WILLY P VS MSU END OF SEMESTER PARTY DEC 4TH,False,0,2025-07-17T22:45:15+00:00,2025-11-28T16:02:50.445717,,7/17🎈 
DD VERNI & THE CADILLAC BAND,2025-12-04,,,House of Independents,Asbury Park,NJ,Central,,concert,houseofindependents,https://www.instagram.com/p/DQmUJqcEfj-/,high,True,https://instagram.fmem1-1.fna.fbcdn.net/v/t51.2885-15/575300885_18534484060007463_409469561566136017_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fmem1-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QGUKqs1VcxmBLgA3QIEb6DqlOVAszEK1Exg-TBHDrGOZTnhjlW1TKTodCrORJ2HrofzMdNrCj9QGEddjt3dLdtG&_nc_ohc=NPceGZyytHAQ7kNvwGm0zFU&_nc_gid=1Cu574WIxN2cLOmLjPsURw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfhxR4030onz8hBs0utJePaBgC6Qgd31LtMNwWKmxwEMYA&oe=692E8575&_nc_sid=10d13b,,,,DD VERNI & THE CADILLAC BAND,,https://www.houseofindependents.com,['ocr'],3757779564060866814,https://www.instagram.com/p/DQmUJqcEfj-/,CDN URL - expires after few hours/days,https://www.instagram.com/houseofindependents/,House of Independents,True,894,2025-11-03T15:04:13+00:00,2025-11-28T15:41:42.619333,monthly,"November + December = STACKED at House of Independents! 🎶💥

From concerts to parties & holiday nights out 🎄🥂 — there’s something for everyone this winter in Asbury Park! ❄️

🗓️ Check out the full lineup of shows
🎟️ Tickets are flying—don’t wait:
🔗 houseofindependents.com NOV
[H]
HOUSE
OF INDEPENDENTS
UPCOMING SHOWS
02 LOCALS ONLY
NOV
CARTER VAIL
NOV
87 STATE CHAMPS SOLD OUT
NOV
@ASBURY
08 SPITALFIELD Y
NOV
08 BOOTS N BEATS
NOV
09 AS IT IS
NOV
NOV
EMBLEM3
FAVEDO
NOV
16 BAY SWAG
NOV
NOV
29 DAYSHIFT 30+ PARTY
NOV
29
NOV
BROADWAY RAVE
30 THE LATIN SOCIAL
DEC DD VERNI &
04
DEC
THE CADILLAC BAND
05 SPEAKEASY
DEC
EDGAR ALLEN POE
EDGAR ALLEN POE
06 SPEAKEASY
DEC
OG BAD BUNNY NIGHT
DEC
LO SLICK RICK
DEC
C
JULIA COLE
DEC
CREATURES OF CHROME
THE TAYLOR PARTY
DEC
13 BINGO L"
Farmers Market,2025-12-04,Thursday,15:00,"Downtown, Jersey City",Jersey City,NJ,North,,market,hdsid_jc,https://www.instagram.com/p/DRkUlJTFvZP/,high,False,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/590402618_18543069196018942_3108767910568747254_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGFhuAYBLk415Jsr7uvqRzalGSAl5z_iPSa6InTY49LhIaLkTyfMfUm7tN6PzxweixCEFoum8_M8r3Pixa3MjuF&_nc_ohc=c5TZHYOa_psQ7kNvwEsOWnJ&_nc_gid=d4YBVurQ95aiZIDoxDO7BA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfgqsJkb42Zjr3_k6ZySUjHT8c6YwbiPdv5Nlxzk3d7s4w&oe=692E8C9B&_nc_sid=10d13b,19:00,,,,,,"['caption', 'ocr', 'alt_text']",3775232901178127951,https://www.instagram.com/p/DRkUlJTFvZP/,CDN URL - expires after few hours/days,https://www.instagram.com/hdsid_jc/,Historic Downtown Jersey City SID,True,150,2025-11-27T17:01:28+00:00,2025-11-28T15:46:23.076572,weekly,"The Farmers market is CLOSED Today. We'll be back next Monday and Thursday, 3-7pm. Happy Thanksgiving! 

#farmersmarket #hdsid #downtownjerseycity #farmfresh #jerseycity HISTORIC DOWNTOWN JERSEY CITY
FARMERS MARKET
CLOSED ON
THANKSGIVING
We'll be back on Monday
HISTORIC DOWNTOWN
JERSEY CITY
SPECIAL IMPROVEMENT DISTRICT"
Wise Guys and Mob Wives,2025-12-04,,,Liberty Science Center,Jersey City,NJ,North,,party,lscafterdark,https://www.instagram.com/p/DRVg_FwjWS2/,high,False,https://scontent-mia5-2.cdninstagram.com/v/t51.2885-15/585092765_18410187226136412_5829905184818666872_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-mia5-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QHDWPVU9vMHeItj4qyWYD16A7ybTNieZNo6ibvTeT8FcnhphZUSB9wmBc0g26rru0k&_nc_ohc=bGQOkdfB1mQQ7kNvwEUKWjq&_nc_gid=m6XJOpY1sMBczcd4LQJUwg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfhMNK2TJlqV9T99STUIfAQepaYrSk0mnlcHpTrLQuecaw&oe=692E972E&_nc_sid=10d13b,,,,,18+,,"['caption', 'ocr']",3771065335991329974,https://www.instagram.com/p/DRVg_FwjWS2/,CDN URL - expires after few hours/days,https://www.instagram.com/lscafterdark/,LSC After Dark,True,43,2025-11-21T23:00:49+00:00,2025-11-28T16:03:14.830525,single,"How ya doin'? If you're from Jersey, this event needs no description. Join us for #LSCAfterDark: Wise Guys and Mob Wives (18+) on December 4! LSC AFTER DARK
wise
Guysan
Mob
Wives
DEC. 4"
BIGGEST END OF THE SEMESTER PARTY IN JERSEY,2025-12-04,Thursday,21:00,,Paterson,NJ,North,,party,2hot_bbykay,https://www.instagram.com/p/DRiUiLuiTkR/,high,False,https://scontent-lga3-3.cdninstagram.com/v/t51.2885-15/588630207_17865254901513968_2005639729821968719_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGUo5xjAsRk5ITF7skPPMh-J3epPzTWhN4s_N7CYozUv6OUdCz8GZG2gyJ2sVupcvF99kVeziZfsrH2c6hv7c-k&_nc_ohc=INAyfgLBuvUQ7kNvwHHBtFR&_nc_gid=IhOY2Jf009c8MIZxjZ50nA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfgQsgIS8mmlRxNO-NJtgzmTHkpeOSY5vXSNn-GK0cv8qQ&oe=692E9903&_nc_sid=10d13b,02:00,,Live performance by Aspen Kartier. Biggest end of the semester party in Jersey.,Aspen Kartier,,,"['caption', 'ocr', 'alt_text']",3774669747674233105,https://www.instagram.com/p/DRiUiLuiTkR/,CDN URL - expires after few hours/days,https://www.instagram.com/2hot_bbykay/,Kayluhh 🖤,True,337,2025-11-26T22:22:00+00:00,2025-11-28T15:45:33.538103,single,"Almost 700+ RSVPs to see 
LIVE PERFORMANCE: ASPEN KARTIER 
the BIGGEST END OF THE SEMESTER PARTY IN JERSEY
RSVP FOR LOCATION📍| DEC 4th 9PM
Location in Paterson NJ

CASH HOLDERS HAVE PRIORITY‼️

DECEMBER 4TH THURSDAY 📅| 9PM -2AM

Presented by: @thejerseyboys973 @esx.ent @yn.kii @getwit.tizz @ybn.jeff

Hosted By: @trp.nj ESSEX BOYZ
PRESENTS
THE
BIGGEST
D-EDLY
END OF THE
SEMESTER
THU
DEC
4TH
9PM
2AM
MMMM I DO
Live Performance By
ASPEN
KARTIER
9PM-2AM
S RSVP ON POSH
MUSIC BY NOP DJS
LIVE PERFORMANCE BY
ASPEN
KARTIER
ALL COLLEGES WELCOMED
8 MINS AWAY FROM MSU & WP
RTA
MUSIC BY NJS TOP DJS
DISCOUNTED PRICE
FOR ALL COLLEGE STUDENTS
RSVP VIA posh FOR ADDRESS"
BIGGEST END OF THE SEMESTER PARTY IN JERSEY,2025-12-04,Thursday,21:00,,Paterson,NJ,North,,party,thejerseyboys973,https://www.instagram.com/p/DRgPE7EER3Z/,high,False,,02:00,,Live performance by Aspen Kartier,Aspen Kartier,,,['caption'],,https://www.instagram.com/p/DRgPE7EER3Z/,CDN URL - expires after few hours/days,https://www.instagram.com/thejerseyboys973/,The Wave Runners,False,0,2025-11-26T02:55:50+00:00,2025-11-28T14:38:22.897028,single,"700+ RSVPs to see 
LIVE PERFORMANCE: ASPEN KARTIER @aspenfinallyrichh
At the BIGGEST END OF THE SEMESTER PARTY IN JERSEY
RSVP FOR LOCATION📍
Location in Paterson NJ

CASH HOLDERS HAVE PRIORITY‼️

DECEMBER 4TH THURSDAY 📅| 9PM -2AM

Presented by: @thejerseyboys973 @esx.ent @yn.kii @getwit.tizz @ybn.jeff

Hosted By: @trp.nj "
BIGGEST END OF THE SEMESTER Panty,2025-12-04,Thursday,21:00,,,NJ,North,,party,trp.nj,https://www.instagram.com/p/DRiAUVzCd-4/,high,False,https://scontent-sea5-1.cdninstagram.com/v/t51.2885-15/587247770_18421729324116935_7764983850523587342_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QG993zd5_JwuQcSaj5ZOBJZZHSGrx9B0IaVrtjwoK8lUUnbamrk2f3Qu_j3xkr1FcU&_nc_ohc=CjynZiBhWeUQ7kNvwENjDP4&_nc_gid=AxlRKSpL5GTf_4kw6WH_7A&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afip-L-gI_x89LZqS96BtSIy8yALxUQCC8mQ6emgezW3MQ&oe=692E8C2D&_nc_sid=10d13b,02:00,,"End of semester party, All colleges welcomed, 8 mins away from MSU & WP, Discounted price for all college students","ASPEN, KARTIER",,https://posh.vip/,"['ocr', 'caption']",3774580835484295096,https://www.instagram.com/p/DRiAUVzCd-4/,CDN URL - expires after few hours/days,https://www.instagram.com/trp.nj/,Team RebirthPromotion🕺🏾,True,341,2025-11-26T19:25:21+00:00,2025-11-28T15:45:54.910704,single,"700+ RSVPS SOLD! | the BIGGEST END OF SEMESTER party | WILLIAM PATTERSON VS MSU (all colleges invited) 10 mins away from WILLY P x MSU 

GRAB UR RSVP for address and line priority! 
(Link in bio) 
Special Guest Appearance by: @kartiersoshy 

Presented by: @thewave @esx.ent 
Hosted by: @trp.nj ESSEX BOYZ
PRESENTS
THE
BIGGEST
A
D-EDLY
END OF THE
SEMESTER
THU
DEC
4TH
9PM
2AM
Panty
MMMM I DO
Live Performance By
ASPEN
KARTIER
9PM-2AM
RSVP ON POSH
MUSIC BY OP DJS
LIVE PERFORMANCE BY
ASPEN
KARTIER TA
ALL COLLEGES WELCOMED
8 MINS AWAY FROM MSU & WP
MUSIC BY NJS TOP DJS
DISCOUNTED PRICE
FOR ALL COLLEGE STUDENTS
RSVP VIA posh FOR ADDRESS"
BIGGEST END OF THE SEMESTER PARTY IN JERSEY,2025-12-04,Thursday,21:00,,Paterson,NJ,North,,party,thejerseyboys973,https://www.instagram.com/p/DRgPE7EER3Z/,high,False,https://scontent-bos5-1.cdninstagram.com/v/t51.2885-15/587104558_17967342926991754_8735059717099719357_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGathlROY_0GINcNrHVwKN5S-15h0N8gW3yUBoeGpZfKj2OH937AsOFOZuIFdGc_oI&_nc_ohc=Bg9DPCV6lAEQ7kNvwHV4tc8&_nc_gid=DN7WYmpXBBUWseuvRYh9kQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfjAPQWgBZsKxTBu8do_PpU9Kn29vXbDEC2ktdlqlbZXvQ&oe=692E88F1&_nc_sid=10d13b,02:00,,End of Semester Party,ASPEN KARTIER,,,"['caption', 'ocr', 'alt_text']",3774082796731047385,https://www.instagram.com/p/DRgPE7EER3Z/,CDN URL - expires after few hours/days,https://www.instagram.com/thejerseyboys973/,The Wave Runners,True,352,2025-11-26T02:55:50+00:00,2025-11-28T15:45:37.281530,single,"700+ RSVPs to see 
LIVE PERFORMANCE: ASPEN KARTIER @aspenfinallyrichh
At the BIGGEST END OF THE SEMESTER PARTY IN JERSEY
RSVP FOR LOCATION📍
Location in Paterson NJ

CASH HOLDERS HAVE PRIORITY‼️

DECEMBER 4TH THURSDAY 📅| 9PM -2AM

Presented by: @thejerseyboys973 @esx.ent @yn.kii @getwit.tizz @ybn.jeff

Hosted By: @trp.nj ESSEX BOYZ
PRESENTS
THE
BIGGEST
D-EDLY
END OF THE
SEMESTER
Party
THU
DEC
4TH
9PM
2AM
MMMM I DO
Live Performance By
ASPEN
KARTIER
9PM-2AM
S RSVP ON POSH
10 P
100
MUSIC BY NOP DJS
LIVE PERFORMANCE BY
ASPEN
KARTIER
ALL COLLEGES WELCOMED
8 MINS AWAY FROM MSU & WP
R+A
MUSIC BY NJS TOP DJS
DISCOUNTED PRICE
FOR ALL COLLEGE STUDENTS
RSVP VIA posh FOR ADDRESS"
Farmers Market,2025-12-04,Thursday,15:00,,Jersey City,NJ,North,,market,hdsid_jc,https://www.instagram.com/p/DRkUlJTFvZP/,high,False,,19:00,,,,,,['caption'],,https://www.instagram.com/p/DRkUlJTFvZP/,CDN URL - expires after few hours/days,https://www.instagram.com/hdsid_jc/,Historic Downtown Jersey City SID,False,0,2025-11-27T17:01:28+00:00,2025-11-28T14:39:16.795139,weekly,"The Farmers market is CLOSED Today. We'll be back next Monday and Thursday, 3-7pm. Happy Thanksgiving! 

#farmersmarket #hdsid #downtownjerseycity #farmfresh #jerseycity "
A REEL R&B PARTY,2025-12-04,Thursday,21:00,The View,Irvington,NJ,North,Free til 11PM w/ RSVP,party,gfefocus,https://www.instagram.com/p/DRdiDscDZaK/,high,False,,00:00,"874 Clinton Ave, Irvington, NJ","Karaoke from 9PM–12AM, then afterparty ’til close.","Dyon Musiq, MidniteTheDJ, imRatedL, DJ Greatness",,,['caption'],,https://www.instagram.com/p/DRdiDscDZaK/,CDN URL - expires after few hours/days,https://www.instagram.com/gfefocus/,Get Focused Entertainment LLC,False,0,2025-11-25T01:45:20+00:00,2025-11-28T14:42:20.573457,,"🎤 A REEL R&B PARTY — NEXT THURSDAY!  DECEMBER 4TH 🎶🔥
If you love R&B, good vibes, and singing like somebody’s recording you… this is YOUR night! 😮‍💨🎙️
Karaoke from 9PM–12AM, then we turning it UP for the afterparty ’til close! 🕺🏾💃🏽

Hosted by @dyonmusiq & @gfefocus

Music by @midnitethedj @imratedl @djgreatness 

📲 Grab a friend, TAG a friend, and SEND this flyer to somebody who swear they can hit them high notes 😭🔥
🎫 Everyone FREE til 11PM w/ RSVP
🍽️ Food by TopKnotch Soul Kitchen
📍 The View —  "
BIGGEST END OF THE SEMESTER PARTY WILLIAM PATERSON vs MSU,2025-12-04,,,,,NJ,North,,party,kiievents_,https://www.instagram.com/p/DRLr3YjDvr9/,high,False,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/583774620_18293659510274564_2985077435865935270_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QH1AZL6VJjKEXbD2De_eL4xz8boyAUBGnalbKJZcSHz_fi3DlgTmZzKCauHw92Nag8&_nc_ohc=sYnls-GbOQQQ7kNvwEI0CST&_nc_gid=XNXA1NYbeKhKn2u4r5WXWg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afitxhaz05w4ZLjxwZWwrnxN-1dtIwYdonHm_Hq6rIeZPA&oe=692E9A97&_nc_sid=10d13b,,,The Biggest End of the Semester Party: William Paterson vs MSU. All colleges welcome.,Aspen Kartier,,link in bio,"['caption', 'ocr', 'alt_text']",3768298435154737917,https://www.instagram.com/p/DRLr3YjDvr9/,CDN URL - expires after few hours/days,https://www.instagram.com/kiievents_/,Kii,True,135,2025-11-18T03:23:21+00:00,2025-11-28T15:59:44.046044,single,"MHMM CALLING ALL COLLEGE STUDENTS🚨😂 
THE BIGGEST END OF THE SEMESTER PARTY WILLIAM PATERSON vs MSU DECEMBER 4TH 📆

LIVE PERFORMANCE: ASPEN KARTIER @aspenfinallyrichh 

RSVP FOR LOCATION(LINK IN BIO)📍
8MINUTE AWAY FROM MSU & WP

ALL COLLEGES WELCOME! BREAKING: CHICAGO RAPPER
ASPEN KARTIER & FRIENDS
COMING TO JERSEY DEC 4TH
FOR VIRAL WILLY P VS MSU
BIGGEST END OF SEMESTER PARTY
6de
sp"
