INSTAGRAM HANDLE,EVENT NAME,DATE,START TIME,VENUE NAME,CITY,SECTION OF NJ,NEWSLETTER DESCRIPTION,INSTAGRAM POST URL,DISPLAY URL,POST URL,INSTAGRAM PROFILE URL,EVENT TYPE,ACCOUNT NAME,DESCRIPTION,PERFORMER,PRICE,CONFIDENCE,POST ID,HAD OCR,FROM CALENDAR,PROCESSED TIMESTAMP
THEPUZZELLROOM,GALENTINE’S CRAFT & SIP,2026-02-20,7:00 PM,@SHORT_STAY_STUDIO,RAHWAY,CENTRAL,CRAFT AND SIP WITH YOUR FAVORITE GIRLS AT THE PUZZELL ROOM'S GALENTINE'S EVENT!,https://www.instagram.com/p/DUrO9uYjZP5/,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/632271380_17931811023193229_8517014546699842608_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QEWP5IEHKwjcTQ7FGtwTK0D-532N8jMe3lsWhtu0EfItDl9Te2K7zVeVV8timF1aa8&_nc_ohc=-Ekz9ji3_SwQ7kNvwFQE3QP&_nc_gid=n0ZuWRvNLsH6lYbtk4P2gw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afv7AJ9O8fltZO8XJXMdpa0wNBXX4ASoMUvhGHWCIMvq8Q&oe=699CF81F&_nc_sid=10d13b,https://www.instagram.com/p/DUrO9uYjZP5/,https://www.instagram.com/thepuzzellroom/,CRAFT & SIP,THE PUZZELL ROOM 🧩,"JOIN US FOR A GALENTINE'S CRAFT & SIP EVENT WITH DRINKS, CRAFTS, AND GOOD COMPANY. FEATURING A LIVE PHOTOBOOTH BY @ARTSYHOODRAT_ AND SOUNDS BY DJ SLIM @LENOX_LIONESS.",DJ SLIM @LENOX_LIONESS,TICKET LINK IN BIO,5,3831221722352030713,True,False,2026-02-19 15:11:45
ILOVERNBVIBES,I LOVE R&B VIBES,2026-02-13,,NOAH EN VIVO,NEWARK,NORTH,GROOVE TO THE BEST R&B EVERY THURSDAY AT NOAH!,https://www.instagram.com/p/DUgPG4BFMXj/,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/629530593_1326141179548334_1819219872784959324_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QF0yxFCfE2V3Rn9HYUk-61z_p0nJxJVKr3ABdqDdaJbIfa-P_T3Cx5Y2r1dHjdGaCM&_nc_ohc=2RdBkfgaIYsQ7kNvwG2P0XH&_nc_gid=RWdRSU9Jy2hre7GZZQ1rQw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvsJIhYXHFtuQwJVyDE2JhiLENm8LJmewy46AScQfxe2w&oe=699D089B&_nc_sid=10d13b,https://www.instagram.com/p/DUgPG4BFMXj/,https://www.instagram.com/ilovernbvibes/,MUSIC,I LOVE R&B VIBES,"SPECIALS ALL NIGHT LONG, ALL THE VIBES AND AMAZING FOOD!",,,0.9,3828126126427129315,True,False,2026-02-19 15:11:45
LADIESLOVEMYLES,CUPID GONE WILD PARTY,2026-02-21,9:00 PM,FINNIGAN'S LANES,JERSEY SHORE,SOUTH,GET WILD THIS ANTI-VALENTINE'S DAY WITH CUPID GONE WILD!,https://www.instagram.com/p/DUyab15EW-k/,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/627058442_1207756388188234_8703200718636779868_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFPdJK4px4wrIX9_F6wSSuEEBxoCnim03ZIpt1dl8YtZDcKdOyPqw34g-FcVNZEMYA&_nc_ohc=r9fqnIUzPs8Q7kNvwHEq29J&_nc_gid=aiWjLDWYnuXsOgAbPMxRrw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsPrCooSrT88hfWiluR5jmYUOt45WpgPQKeyHEe5MTjrA&oe=699CF43B&_nc_sid=10d13b,https://www.instagram.com/p/DUyab15EW-k/,https://www.instagram.com/ladieslovemyles/,PARTY,THE LIFE OF SOS OG 🧛‍♀️🆘🌊,ANTI-VALENTINE'S PARTY. LADIES FREE ENTRY TILL 10:30 W/ RSVP. GUYS $12 EARLY TICKET.,,$12 (GUYS),0.9,3833242495346634660,True,False,2026-02-19 15:11:45
TRULY_RACHEL,"AFFIRMATION PRAYER CARD LAUNCH: ""CROWNED""",2026-03-07,10:00 AM,@HEIRCLEANBEAUTY,JERSEY CITY,NORTH,JOIN RACHEL TOMLINSON FOR A MORNING OF REFLECTION AND COMMUNITY TO LAUNCH HER NEW AFFIRMATION PRAYER CARDS!,https://www.instagram.com/p/DUvatkTgE8r/,https://scontent-sjc6-1.cdninstagram.com/v/t51.2885-15/630103982_2621228521595672_9083136231810738584_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-sjc6-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFziIjlhvb7YTFrUFnMuzE6D-pn8RzK9jaUDrdYYuTHC-oeMyNQvJyut1BCJqWDczY&_nc_ohc=Ib0TU4s-7lkQ7kNvwHd3VIe&_nc_gid=FmNsQaqBC_KNJ-zzAq57uw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AftL8DNT1EdtJCWMFQjFZfoIJiPoQJyJXkDKLQ5yUHlXoQ&oe=699CEDB9&_nc_sid=10d13b,https://www.instagram.com/p/DUvatkTgE8r/,https://www.instagram.com/truly_rachel/,LAUNCH PARTY,RACHEL TOMLINSON,"JOIN RACHEL TOMLINSON FOR A MORNING OF REFLECTION, UNITY, AND COMMUNITY BUILDING AS SHE LAUNCHES HER AFFIRMATION PRAYER CARDS TITLED, “CROWNED”.",,,0.9,3832399288483204907,True,False,2026-02-19 15:11:45
WHITEMONEY__,VAL PROPOSAL SHOOT,2026-02-15,,BOURDILLON ROAD IKOYI,IKOYI,,GET A SNEAK PEEK BEHIND THE SCENES OF AN ALLEGED VALENTINE'S PROPOSAL SHOOT!,https://www.instagram.com/p/DUxMXSCiqwi/,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/630169437_18077361803616099_3655062759573224812_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QGo-JnEo-ItPlMsIagRhXpX8hL8Ph5jfqFbNNZDow5cNKJ1_k69RGCSiPzn1RiEThk&_nc_ohc=nzpI2pg7h9cQ7kNvwFuiWAS&_nc_gid=oJyDKonMUuYG3n296QJFow&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsjzQUhptyA-DipGrkEx9wcb72dQvvDDd9s0P_1pemahg&oe=699CD8B9&_nc_sid=10d13b,https://www.instagram.com/p/DUxMXSCiqwi/,https://www.instagram.com/whitemoney__/,PHOTOSHOOT,HAZEL OYEZE ONOU,BEHIND-THE-SCENES FOOTAGE OF AN ALLEGED VALENTINE'S PROPOSAL SHOOT.,@EMMANUELLA_ILOBA,,0.9,3832899134345096226,True,False,2026-02-19 15:11:45
HARVESTMOONBREWERY,VALENTINE'S DAY WEEKEND SPECIALS,2026-02-13,,HARVEST MOON BREWERY & CAFÉ,,,CELEBRATE VALENTINE'S DAY ALL WEEKEND LONG WITH DELICIOUS SPECIALS!,https://www.instagram.com/p/DUlucOdj3UO/,https://scontent-phl2-1.cdninstagram.com/v/t51.2885-15/631443139_18393850825199474_5688274043726646000_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-phl2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QHNDQkmFDy100fl8aPYRaQvTD7RN2zwWDyrClbavaS4OdDRLeQXcGgidZ5ksdk4lfE&_nc_ohc=w00ZU5J2nNEQ7kNvwFIcLik&_nc_gid=FNUxSwz1XFUQ7DoMdW0h5g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfudZIVuP2A9B63Gt840Umhs6CiOahhlMI-4xpT6SoS7nQ&oe=699CE24D&_nc_sid=10d13b,https://www.instagram.com/p/DUlucOdj3UO/,https://www.instagram.com/harvestmoonbrewery/,FOOD SPECIAL,HARVEST MOON BREWERY & CAFÉ - BEER | BREWERY | CAFE | FOOD.,"APPETIZERS: CRAB & SPINACH DIP ($15), CRISPY FRIED SHRIMP ($12).
MAIN COURSE: SURF & TURF ($45), TUNA STEAK ($34), CRAB RAVIOLI ($32), LAMB CHOPS ($35), PORK OSSO BUCCO ($35).
DESSERT: RED VELVET CAKE ($10), CRÈME BRÛLÉE ($8).",,,0.9,3829671307961660686,True,False,2026-02-19 15:11:45
HARVESTMOONBREWERY,VALENTINE'S DAY WEEKEND SPECIALS,2026-02-14,,HARVEST MOON BREWERY & CAFÉ,,,CELEBRATE VALENTINE'S DAY ALL WEEKEND LONG WITH DELICIOUS SPECIALS!,https://www.instagram.com/p/DUlucOdj3UO/,https://scontent-phl2-1.cdninstagram.com/v/t51.2885-15/631443139_18393850825199474_5688274043726646000_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-phl2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QHNDQkmFDy100fl8aPYRaQvTD7RN2zwWDyrClbavaS4OdDRLeQXcGgidZ5ksdk4lfE&_nc_ohc=w00ZU5J2nNEQ7kNvwFIcLik&_nc_gid=FNUxSwz1XFUQ7DoMdW0h5g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfudZIVuP2A9B63Gt840Umhs6CiOahhlMI-4xpT6SoS7nQ&oe=699CE24D&_nc_sid=10d13b,https://www.instagram.com/p/DUlucOdj3UO/,https://www.instagram.com/harvestmoonbrewery/,FOOD SPECIAL,HARVEST MOON BREWERY & CAFÉ - BEER | BREWERY | CAFE | FOOD.,"APPETIZERS: CRAB & SPINACH DIP ($15), CRISPY FRIED SHRIMP ($12).
MAIN COURSE: SURF & TURF ($45), TUNA STEAK ($34), CRAB RAVIOLI ($32), LAMB CHOPS ($35), PORK OSSO BUCCO ($35).
DESSERT: RED VELVET CAKE ($10), CRÈME BRÛLÉE ($8).",,,0.9,3829671307961660686,True,False,2026-02-19 15:11:45
HARVESTMOONBREWERY,VALENTINE'S DAY WEEKEND SPECIALS,2026-02-15,,HARVEST MOON BREWERY & CAFÉ,,,CELEBRATE VALENTINE'S DAY ALL WEEKEND LONG WITH DELICIOUS SPECIALS!,https://www.instagram.com/p/DUlucOdj3UO/,https://scontent-phl2-1.cdninstagram.com/v/t51.2885-15/631443139_18393850825199474_5688274043726646000_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-phl2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QHNDQkmFDy100fl8aPYRaQvTD7RN2zwWDyrClbavaS4OdDRLeQXcGgidZ5ksdk4lfE&_nc_ohc=w00ZU5J2nNEQ7kNvwFIcLik&_nc_gid=FNUxSwz1XFUQ7DoMdW0h5g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfudZIVuP2A9B63Gt840Umhs6CiOahhlMI-4xpT6SoS7nQ&oe=699CE24D&_nc_sid=10d13b,https://www.instagram.com/p/DUlucOdj3UO/,https://www.instagram.com/harvestmoonbrewery/,FOOD SPECIAL,HARVEST MOON BREWERY & CAFÉ - BEER | BREWERY | CAFE | FOOD.,"APPETIZERS: CRAB & SPINACH DIP ($15), CRISPY FRIED SHRIMP ($12).
MAIN COURSE: SURF & TURF ($45), TUNA STEAK ($34), CRAB RAVIOLI ($32), LAMB CHOPS ($35), PORK OSSO BUCCO ($35).
DESSERT: RED VELVET CAKE ($10), CRÈME BRÛLÉE ($8).",,,0.9,3829671307961660686,True,False,2026-02-19 15:11:45
HARVESTMOONBREWERY,VALENTINE'S DAY WEEKEND SPECIALS,2026-02-16,,HARVEST MOON BREWERY & CAFÉ,,,CELEBRATE VALENTINE'S DAY ALL WEEKEND LONG WITH DELICIOUS SPECIALS!,https://www.instagram.com/p/DUlucOdj3UO/,https://scontent-phl2-1.cdninstagram.com/v/t51.2885-15/631443139_18393850825199474_5688274043726646000_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-phl2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QHNDQkmFDy100fl8aPYRaQvTD7RN2zwWDyrClbavaS4OdDRLeQXcGgidZ5ksdk4lfE&_nc_ohc=w00ZU5J2nNEQ7kNvwFIcLik&_nc_gid=FNUxSwz1XFUQ7DoMdW0h5g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfudZIVuP2A9B63Gt840Umhs6CiOahhlMI-4xpT6SoS7nQ&oe=699CE24D&_nc_sid=10d13b,https://www.instagram.com/p/DUlucOdj3UO/,https://www.instagram.com/harvestmoonbrewery/,FOOD SPECIAL,HARVEST MOON BREWERY & CAFÉ - BEER | BREWERY | CAFE | FOOD.,"APPETIZERS: CRAB & SPINACH DIP ($15), CRISPY FRIED SHRIMP ($12).
MAIN COURSE: SURF & TURF ($45), TUNA STEAK ($34), CRAB RAVIOLI ($32), LAMB CHOPS ($35), PORK OSSO BUCCO ($35).
DESSERT: RED VELVET CAKE ($10), CRÈME BRÛLÉE ($8).",,,0.9,3829671307961660686,True,False,2026-02-19 15:11:45
HARVESTMOONBREWERY,VALENTINE'S COUPLES 3 COURSE SPECIAL,2026-02-13,,HARVEST MOON BREWERY & CAFÉ,,,IMPRESS YOUR VALENTINE WITH A DECADENT 3-COURSE MEAL!,https://www.instagram.com/p/DUlucOdj3UO/,https://scontent-phl2-1.cdninstagram.com/v/t51.2885-15/631443139_18393850825199474_5688274043726646000_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-phl2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QHNDQkmFDy100fl8aPYRaQvTD7RN2zwWDyrClbavaS4OdDRLeQXcGgidZ5ksdk4lfE&_nc_ohc=w00ZU5J2nNEQ7kNvwFIcLik&_nc_gid=FNUxSwz1XFUQ7DoMdW0h5g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfudZIVuP2A9B63Gt840Umhs6CiOahhlMI-4xpT6SoS7nQ&oe=699CE24D&_nc_sid=10d13b,https://www.instagram.com/p/DUlucOdj3UO/,https://www.instagram.com/harvestmoonbrewery/,FOOD SPECIAL,HARVEST MOON BREWERY & CAFÉ - BEER | BREWERY | CAFE | FOOD.,"INCLUDES 1 APPETIZER, 2 ENTREES, 2 DESSERTS, AND A BOTTLE OF WINE OR CHAMPAGNE. AVAILABLE FEB 13TH-FEB 16TH. JUST $110! (PLUS TAX & GRATUITY)",,110,0.9,3829671307961660686,True,False,2026-02-19 15:11:45
HARVESTMOONBREWERY,VALENTINE'S COUPLES 3 COURSE SPECIAL,2026-02-14,,HARVEST MOON BREWERY & CAFÉ,,,IMPRESS YOUR VALENTINE WITH A DECADENT 3-COURSE MEAL!,https://www.instagram.com/p/DUlucOdj3UO/,https://scontent-phl2-1.cdninstagram.com/v/t51.2885-15/631443139_18393850825199474_5688274043726646000_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-phl2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QHNDQkmFDy100fl8aPYRaQvTD7RN2zwWDyrClbavaS4OdDRLeQXcGgidZ5ksdk4lfE&_nc_ohc=w00ZU5J2nNEQ7kNvwFIcLik&_nc_gid=FNUxSwz1XFUQ7DoMdW0h5g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfudZIVuP2A9B63Gt840Umhs6CiOahhlMI-4xpT6SoS7nQ&oe=699CE24D&_nc_sid=10d13b,https://www.instagram.com/p/DUlucOdj3UO/,https://www.instagram.com/harvestmoonbrewery/,FOOD SPECIAL,HARVEST MOON BREWERY & CAFÉ - BEER | BREWERY | CAFE | FOOD.,"INCLUDES 1 APPETIZER, 2 ENTREES, 2 DESSERTS, AND A BOTTLE OF WINE OR CHAMPAGNE. AVAILABLE FEB 13TH-FEB 16TH. JUST $110! (PLUS TAX & GRATUITY)",,110,0.9,3829671307961660686,True,False,2026-02-19 15:11:45
HARVESTMOONBREWERY,VALENTINE'S COUPLES 3 COURSE SPECIAL,2026-02-15,,HARVEST MOON BREWERY & CAFÉ,,,IMPRESS YOUR VALENTINE WITH A DECADENT 3-COURSE MEAL!,https://www.instagram.com/p/DUlucOdj3UO/,https://scontent-phl2-1.cdninstagram.com/v/t51.2885-15/631443139_18393850825199474_5688274043726646000_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-phl2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QHNDQkmFDy100fl8aPYRaQvTD7RN2zwWDyrClbavaS4OdDRLeQXcGgidZ5ksdk4lfE&_nc_ohc=w00ZU5J2nNEQ7kNvwFIcLik&_nc_gid=FNUxSwz1XFUQ7DoMdW0h5g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfudZIVuP2A9B63Gt840Umhs6CiOahhlMI-4xpT6SoS7nQ&oe=699CE24D&_nc_sid=10d13b,https://www.instagram.com/p/DUlucOdj3UO/,https://www.instagram.com/harvestmoonbrewery/,FOOD SPECIAL,HARVEST MOON BREWERY & CAFÉ - BEER | BREWERY | CAFE | FOOD.,"INCLUDES 1 APPETIZER, 2 ENTREES, 2 DESSERTS, AND A BOTTLE OF WINE OR CHAMPAGNE. AVAILABLE FEB 13TH-FEB 16TH. JUST $110! (PLUS TAX & GRATUITY)",,110,0.9,3829671307961660686,True,False,2026-02-19 15:11:45
HARVESTMOONBREWERY,VALENTINE'S COUPLES 3 COURSE SPECIAL,2026-02-16,,HARVEST MOON BREWERY & CAFÉ,,,IMPRESS YOUR VALENTINE WITH A DECADENT 3-COURSE MEAL!,https://www.instagram.com/p/DUlucOdj3UO/,https://scontent-phl2-1.cdninstagram.com/v/t51.2885-15/631443139_18393850825199474_5688274043726646000_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-phl2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QHNDQkmFDy100fl8aPYRaQvTD7RN2zwWDyrClbavaS4OdDRLeQXcGgidZ5ksdk4lfE&_nc_ohc=w00ZU5J2nNEQ7kNvwFIcLik&_nc_gid=FNUxSwz1XFUQ7DoMdW0h5g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfudZIVuP2A9B63Gt840Umhs6CiOahhlMI-4xpT6SoS7nQ&oe=699CE24D&_nc_sid=10d13b,https://www.instagram.com/p/DUlucOdj3UO/,https://www.instagram.com/harvestmoonbrewery/,FOOD SPECIAL,HARVEST MOON BREWERY & CAFÉ - BEER | BREWERY | CAFE | FOOD.,"INCLUDES 1 APPETIZER, 2 ENTREES, 2 DESSERTS, AND A BOTTLE OF WINE OR CHAMPAGNE. AVAILABLE FEB 13TH-FEB 16TH. JUST $110! (PLUS TAX & GRATUITY)",,110,0.9,3829671307961660686,True,False,2026-02-19 15:11:45
THEHOBOKENGIRL,KICKBALL AND FLIP CUP LEAGUE,2026-02-17,,JFK STADIUM,HOBOKEN,NORTH,SCORE BIG WITH KICKBALL AND FLIP CUP THIS SPRING IN HOBOKEN!,https://www.instagram.com/p/DU3R98SgH-m/,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/632611616_18558406429004222_5061066610624258230_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QEqpUgpy-m8xHqSQzsTKwKPw5mkMSGS8FdTHMCbowLgE5WW9DNybWLPuotRNGzpFRA&_nc_ohc=ulzDSLPFtAgQ7kNvwF40_2N&_nc_gid=pu43n0K5cmEQ7UddUv_qCw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvTMPm80yxVDy8eyknpGTR3r9yRROZatsbNw93QYZsizA&oe=699CE6DF&_nc_sid=10d13b,https://www.instagram.com/p/DU3R98SgH-m/,https://www.instagram.com/thehobokengirl/,SPORTS LEAGUE,THE HOBOKEN GIRL®,NEW THIS SPRING: WEDNESDAY NIGHT KICKBALL + FLIP CUP AT JFK STADIUM IN HOBOKEN.,,$50+,0.9,3834612631142956966,True,False,2026-02-19 15:11:45
THEHOBOKENGIRL,BEACH VOLLEYBALL LEAGUE,,,LIBERTY HARBOR COURTS @ SURF CITY,JERSEY CITY,NORTH,HIT THE SAND AND SPIKE YOUR WAY TO NEW FRIENDSHIPS THIS SPRING!,https://www.instagram.com/p/DU3R98SgH-m/,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/632611616_18558406429004222_5061066610624258230_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QEqpUgpy-m8xHqSQzsTKwKPw5mkMSGS8FdTHMCbowLgE5WW9DNybWLPuotRNGzpFRA&_nc_ohc=ulzDSLPFtAgQ7kNvwF40_2N&_nc_gid=pu43n0K5cmEQ7UddUv_qCw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvTMPm80yxVDy8eyknpGTR3r9yRROZatsbNw93QYZsizA&oe=699CE6DF&_nc_sid=10d13b,https://www.instagram.com/p/DU3R98SgH-m/,https://www.instagram.com/thehobokengirl/,SPORTS LEAGUE,THE HOBOKEN GIRL®,BEACH VOLLEYBALL AT LIBERTY HARBOR COURTS @SURFCITY IS BACK. SPRING LEAGUES ARE OPEN NOW + EARLY BIRD PRICING ENDS FEBRUARY 27. USE CODE HOBOKENGIRL FOR $25 OFF (FIRST-TIME USERS ONLY).,,,0.9,3834612631142956966,True,False,2026-02-19 15:11:45
MGG_QUES,3RD THURSDAYS: THE BLACKOUT,2026-02-19,7:00 PM,DELTA'S RESTAURANT,NEW BRUNSWICK,CENTRAL,"STEP INTO THE BLACKOUT FOR A NIGHT OF BLACK LOVE, R&B, AND GROWN & SEXY VIBES!",https://www.instagram.com/p/DU5gwSCjhN8/,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/634261577_18560931040044612_6338000768998044148_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QHrAl10NrnRpDDD8tBEsl4y-gwDa9mSenvZcIOVjnhoYMsDudz3nSaF7t7lAmjcIBE&_nc_ohc=la9AenmP1McQ7kNvwEgyuzN&_nc_gid=N3q27Bx8RNgCaDVXdnjxHA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AftUDziUvta1Thy1Uz3G4fNxXoJ75F83XhF8eCk_ekXjzQ&oe=699D0387&_nc_sid=10d13b,https://www.instagram.com/p/DU5gwSCjhN8/,https://www.instagram.com/mgg_ques/,MUSIC,THE MOST MAGNIFICENT ΜΓΓ QUES⚡️,"IN HONOR OF BLACK HISTORY MONTH, WE’RE TURNING THE VIBES ALL THE WAY UP — ALL BLACK ATTIRE ALL NIGHT. PULL UP FOR BLACK LOVE, SMOOTH R&B, AND NOTHING BUT GROWN & SEXY ENERGY.",MONETA-KAI,FREE ENTRY,0.9,3835240613076145020,True,False,2026-02-19 15:11:45
HARVESTMOONBREWERY,VALENTINE'S DAY COCKTAILS,2026-02-14,,HARVEST MOON BREWERY & CAFE,,,SPICE UP YOUR FEBRUARY WITH OUR LIMITED-EDITION VALENTINE'S DAY COCKTAILS!,https://www.instagram.com/p/DUvuFpokak0/,https://scontent-mia5-1.cdninstagram.com/v/t51.2885-15/634229624_18394285663199474_6050337319760110113_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-mia5-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QFDzQFN1W44dUOLm3z7qa26_dnlVVMSDAEMbuxwBH04HDHcWtajzH_Q-dMirGTLCbs&_nc_ohc=-x2frlLT1P8Q7kNvwFJDwo-&_nc_gid=LfVgf2Z6NV2_IjO0WHLPvA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Aft25Ed6kO1ClcH66F0FlTxK8vSRIExKeXfxVf7wZtJ6Ig&oe=699D0CA3&_nc_sid=10d13b,https://www.instagram.com/p/DUvuFpokak0/,https://www.instagram.com/harvestmoonbrewery/,FOOD & DRINK SPECIAL,HARVEST MOON BREWERY & CAFÉ - BEER | BREWERY | CAFE | FOOD.,"TRY OUR NEW VALENTINE'S DAY COCKTAILS, AVAILABLE ALL FEBRUARY LONG. INCLUDES 'STRAWBERRY FIELDS FOREVER' MADE WITH BOMBAY SAPPHIRE, ST. ELDER'S LIQUOR, CRANBERRY JUICE, AND STRAWBERRY PUREE.",,,0.9,3832484506356525364,True,False,2026-02-19 15:11:45
HARVESTMOONBREWERY,SUPER BOWL WATCH PARTY,2026-02-08,6:30 PM,HARVEST MOON BREWERY & CAFE,SEATTLE,,"CATCH THE SUPER BOWL WITH GAME SOUND, DRINK SPECIALS, AND FOOD DEALS!",https://www.instagram.com/p/DUeHoxUDwNn/,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/628819861_18393530152199474_1123444321454906830_n.heic?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QExn-rSPUIeo0ujqvB_Umtn798-WBkyf7VANE_-TtMoK9Y02kP_N-18TpwAFdovwmU&_nc_ohc=kU-tQP9u6mQQ7kNvwHD-HdP&_nc_gid=6r5cGQ7Jl-jI1UNcChpgsw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AftdJlpLtgPuD0W-GDmHXrTcTCjtmHdYJ6Rtm7YUv1KWeA&oe=699CF236&_nc_sid=10d13b,https://www.instagram.com/p/DUeHoxUDwNn/,https://www.instagram.com/harvestmoonbrewery/,SPORTS VIEWING,HARVEST MOON BREWERY & CAFÉ - BEER | BREWERY | CAFE | FOOD.,"COME WATCH THE BIG GAME WITH US THIS SUNDAY! WE'LL BE OFFERING HAPPY HOUR PRICING ON OUR BEER, WINGS, AND MORE + PLAYING LIVE GAME SOUND. FEATURING SEATTLE SEAHAWKS VS. NEW ENGLAND PATRIOTS.",,HAPPY HOUR PRICING,1,3827530321366025063,True,False,2026-02-19 15:11:45
