INSTAGRAM HANDLE,EVENT NAME,DATE,START TIME,VENUE NAME,CITY,SECTION OF NJ,NEWSLETTER DESCRIPTION,INSTAGRAM POST URL,DISPLAY URL,POST URL,INSTAGRAM PROFILE URL,EVENT TYPE,ACCOUNT NAME,DESCRIPTION,PERFORMER,PRICE,CONFIDENCE,POST ID,HAD OCR,FROM CALENDAR,PROCESSED TIMESTAMP
BIGSHOTSWOODBRIDGE,FRIDAY NIGHT PARTY,2026-02-27,,BIG SHOTS RESTAURANT & LOUNGE,ISELIN,CENTRAL,"GET READY FOR A FRIDAY NIGHT PARTY WITH DJ Q$1 SPINNING 90'S, 2000'S, AND TODAY'S HITS AT BIG SHOTS!",https://www.instagram.com/p/DVIEYkgjYuP/,https://instagram.flas1-2.fna.fbcdn.net/v/t51.82787-15/641646465_18575108875040023_7415657866478546460_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.flas1-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QGXdinCLliYjFl3_npfapbp3aU71PBiew2E-EdbBCtYVOBEI65kx8sz9_5rqrhUa32Wc-NmkOcoHl324mBceLA8&_nc_ohc=lqxlxjztAT4Q7kNvwHYUKyG&_nc_gid=CsggpHDBJCJBXuallX_PdQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfuFMbLpj_rcMsWICC-jXHMRDNJtig54hXxD8ySa6UvwxA&oe=69A58EF9&_nc_sid=10d13b,https://www.instagram.com/p/DVIEYkgjYuP/,https://www.instagram.com/bigshotswoodbridge/,PARTY,BIG SHOTS RESTAURANT & LOUNGE,"FRIDAY NIGHT PARTY WITH MUSIC BY DJ Q$1 PLAYING 90'S, 2000'S, AND TODAY'S HITS. BOTTLE SERVICE AVAILABLE, KITCHEN OPEN LATE. 21+ TO ENTER. FREE PARKING. NO COVER BEFORE 10PM.",DJ Q$1,NO COVER BEFORE 10PM,0.9,3839337962987686799,True,False,2026-02-26 02:59:29
BIRCHHOBOKEN,HOBOKEN'S MOST POPULAR ST PATRICK'S DAY PARTY,2026-03-21,,BIRCH HOBOKEN,HOBOKEN,NORTH,DON'T MISS HOBOKEN'S BIGGEST ST. PATRICK'S DAY BASH AT BIRCH HOBOKEN!,https://www.instagram.com/p/DVHXSFcjoap/,https://scontent-sjc6-1.cdninstagram.com/v/t51.71878-15/641650203_895711530011701_6354370842854275815_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-sjc6-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QHQVhnUvV2FhvzQ8m1H4soJybwZ8OSsOVNVgxyshgYShFMo1hWS0yOpOvS6qSMan3c&_nc_ohc=ghsc-0O_E2oQ7kNvwHUEnrM&_nc_gid=IJUwAPYaaGxjBRLt78Sxlw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AftC33_6uDttE4edAw1KBHuYGVBIHPo2t8w4g_vmK5zE4Q&oe=69A57E8D&_nc_sid=10d13b,https://www.instagram.com/p/DVHXSFcjoap/,https://www.instagram.com/birchhoboken/,PARTY,BIRCH HOBOKEN,HOBOKEN'S MOST POPULAR ST PATRICK’S DAY PARTY. 1 WRISTBAND = ACCESS TO 6 VENUES.,,,0.9,3839139605224785577,False,False,2026-02-26 02:59:29
DISCOVERWITHALEXIS,HIKE VOLCANO ACATENANGO,2026-02-25,,VOLCANO FUEGO,,,CONQUER VOLCANO FUEGO!,https://www.instagram.com/p/DVMmWNRErnZ/,https://scontent-sjc3-1.cdninstagram.com/v/t51.71878-15/640967555_1988217858399054_4055719233626627802_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QHYB1KBnMxY4PuMDD8yl7eSOrelc0vnmqPX2hQgWE0EAPkP6LgSCZZCSJulbL0vnMA&_nc_ohc=hzV5pmHGgMMQ7kNvwEwjugu&_nc_gid=WHy2MM1ntzvxeNnnxZQMSg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsJIelUzYv2xHnLPblWMGvz_ZpFG_WZIZ6nBguQ0YLfGQ&oe=69A581FE&_nc_sid=10d13b,https://www.instagram.com/p/DVMmWNRErnZ/,https://www.instagram.com/discoverwithalexis/,OUTDOOR ACTIVITY,ALEXIS OYEDIRAN | JOY & GEN Z TRAVEL✨,HIKED ACATENANGO VOLCANO WITH @OXEXPEDITIONS. THIS WAS THE FIRST PART OF THE HIKE TO THE ACATENANGO BASE CAMP WHICH WAS MODERATE.,,,0.9,3840613234081184217,True,False,2026-02-26 02:59:29
DISCOVERWITHALEXIS,HIKE VOLCANO FUEGO,2026-02-25,,VOLCANO FUEGO,,,CONQUER VOLCANO FUEGO!,https://www.instagram.com/p/DVMmWNRErnZ/,https://scontent-sjc3-1.cdninstagram.com/v/t51.71878-15/640967555_1988217858399054_4055719233626627802_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QHYB1KBnMxY4PuMDD8yl7eSOrelc0vnmqPX2hQgWE0EAPkP6LgSCZZCSJulbL0vnMA&_nc_ohc=hzV5pmHGgMMQ7kNvwEwjugu&_nc_gid=WHy2MM1ntzvxeNnnxZQMSg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsJIelUzYv2xHnLPblWMGvz_ZpFG_WZIZ6nBguQ0YLfGQ&oe=69A581FE&_nc_sid=10d13b,https://www.instagram.com/p/DVMmWNRErnZ/,https://www.instagram.com/discoverwithalexis/,OUTDOOR ACTIVITY,ALEXIS OYEDIRAN | JOY & GEN Z TRAVEL✨,HIKED VOLCANO FUEGO WITH @OXEXPEDITIONS. THIS WAS THE HARDEST THING I'VE EVER DONE IN MY LIFE. HIGHLY RECOMMEND BOOKING THIS EXCURSION WITH THE OX TEAM! GRATEFUL FOR THE OX EXPEDITIONS GUIDES FOR GETTING US THERE SAFELY AND FOR CHEERING US ON.,,,0.9,3840613234081184217,True,False,2026-02-26 02:59:29
AFROCARIBBEAN.AC,AFRO-CARIBBEAN NIGHT: DJ RUDE BOI BDAY BASH,2026-02-27,10:00 PM,THE ROYCE AC,ATLANTIC CITY,SOUTH,GET READY FOR AN EXPLOSIVE AFRO-CARIBBEAN NIGHT CELEBRATING DJ RUDE BOI'S BIRTHDAY!,https://www.instagram.com/p/DVG4n2kANS5/,https://scontent-lga3-3.cdninstagram.com/v/t51.71878-15/642566246_919741153750326_6246756056704677154_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QHCJ_8pjvpoiiqqaZ994BXddIom3YwTY5YqrdDwAe7rVsv3KYsLD05Yce-G616Kg-Y&_nc_ohc=g6su8TcdvasQ7kNvwGTcWHF&_nc_gid=6n8j64HYKchDN3UE-fx_5Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsdPnJHvwveAf0hRhfyw2XV2NIeKLp__PV13YYoquCrng&oe=69A5909A&_nc_sid=10d13b,https://www.instagram.com/p/DVG4n2kANS5/,https://www.instagram.com/afrocaribbean.ac/,BIRTHDAY PARTY,,"AFRO-CARIBBEAN NIGHT FEATURING DJ RUDE BOI'S BIRTHDAY BASH WITH MUSIC GENRES INCLUDING AFROBEATS, DANCEHALL, SOCA, KOMPA, AND AMAPIANO. DOORS OPEN AT 10 PM. DRESS CODE ENFORCED. 21+.","DJ RUDE BOI, DJ JAY, DJ EDDIE FRASS, DJ SQUITY",TICKETS/GUESTLIST AVAILABLE,0.9,3839004761630233785,True,False,2026-02-26 02:59:29
CONCOURSECLUB,BOTTOMLESS BRUNCH COCKTAILS,2026-02-26,,CONCOURSE CLUB,,,INDULGE IN 90 MINUTES OF BOTTOMLESS BRUNCH COCKTAILS THIS SUNDAY!,https://www.instagram.com/p/DVJP3A5lJnD/,https://scontent-dfw6-1.cdninstagram.com/v/t51.82787-15/638867784_18081986288214565_8430235226824324886_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-dfw6-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QGzwi0zFaYSee5vUgdMqpkiTVLcYifRURiXF1P72xc1Nd5mw5vfra3TZZFyLg823lRk1XJhFpw5yTpwp82ngf5O&_nc_ohc=MnfkeqePNW0Q7kNvwGzLuMs&_nc_gid=ALJWoXU-1aHPZtwdtvq7vA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AftvPSB4Z31spQCLYTxf8wv-kqO6_xro1His8NFUmf_GQQ&oe=69A583FA&_nc_sid=10d13b,https://www.instagram.com/p/DVJP3A5lJnD/,https://www.instagram.com/concourseclub/,BRUNCH,CONCOURSE CLUB,INDULGE IN 90 MINUTES OF BOTTOMLESS BRUNCH COCKTAILS FOR $28 THIS SUNDAY AT THE CONCOURSE CLUB. AVAILABLE WITH PURCHASE OF A MENU ITEM/FULL TABLE MUST PARTICIPATE.,,$28,0.9,3839669908544985539,False,False,2026-02-26 02:59:29
CRABBAEMAPLEWOOD,OXTAIL SALE,2026-02-21,,CRABBAE MAPLEWOOD,MAPLEWOOD,CENTRAL,GET READY FOR A MASSIVE OXTAIL SALE AT CRABBAE MAPLEWOOD!,https://www.instagram.com/p/DVCOroAkS-h/,https://scontent-atl3-1.cdninstagram.com/v/t51.71878-15/641092953_1438797664451271_1408772432252762430_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QH_p-it_wGfa297vMDgjQQZpzB-_AbWGiXzdQGUtzsdge9zClAfABUueVwiYJtJ3kI&_nc_ohc=rj-aHIxyQbsQ7kNvwH_i6jT&_nc_gid=seO0xW_Racrk-9kw7UzX7w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afs_olrh4LkXo48m3XUh4JsXuIfVULFGZ_yLTKoIppCgYQ&oe=69A57782&_nc_sid=10d13b,https://www.instagram.com/p/DVCOroAkS-h/,https://www.instagram.com/crabbaemaplewood/,SALE,165 FRANKLIN TERRACE MAPLEWOOD NJ,"15-LB CASE — $109. TRIMMED (SOME FAT REMAINS). CASH ONLY. FIRST COME, FIRST SERVED.",,$109,0.9,3837694403020926881,True,False,2026-02-26 02:59:29
CRABBAEMAPLEWOOD,OXTAIL SALE,2026-02-21,,CRABBAE MAPLEWOOD,MAPLEWOOD,CENTRAL,STOCK UP ON QUALITY OXTAIL WITH THIS AMAZING DEAL!,https://www.instagram.com/p/DVCOroAkS-h/,https://scontent-atl3-1.cdninstagram.com/v/t51.71878-15/641092953_1438797664451271_1408772432252762430_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QH_p-it_wGfa297vMDgjQQZpzB-_AbWGiXzdQGUtzsdge9zClAfABUueVwiYJtJ3kI&_nc_ohc=rj-aHIxyQbsQ7kNvwH_i6jT&_nc_gid=seO0xW_Racrk-9kw7UzX7w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afs_olrh4LkXo48m3XUh4JsXuIfVULFGZ_yLTKoIppCgYQ&oe=69A57782&_nc_sid=10d13b,https://www.instagram.com/p/DVCOroAkS-h/,https://www.instagram.com/crabbaemaplewood/,SALE,165 FRANKLIN TERRACE MAPLEWOOD NJ,"15 LBS FOR $109. TRIMMED, QUALITY CUTS. CASH ONLY. STOCK YOUR FREEZER WHILE IT LASTS.",,$109,0.9,3837694403020926881,True,False,2026-02-26 02:59:29
BIRCHHOBOKEN,2016 THROWBACK THEME NIGHT,2026-02-28,10:00 PM,BIRCH HOBOKEN,HOBOKEN,NORTH,STEP BACK IN TIME FOR A 2016 THROWBACK NIGHT WITH AWESOME MUSIC AND DRINK SPECIALS!,https://www.instagram.com/p/DVKcgoujkDv/,https://scontent-iad3-1.cdninstagram.com/v/t51.82787-15/636929481_18391955659146814_1182287721032990461_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QEsnYHjkjduwT9OTVqoYucauOLgHGpWM2KDCmZQYPBtdBfMVBaKdY8JWh9zVLTL6DwSW3LhcAte1ti5kEZSqBd3&_nc_ohc=L-pUCNFYYSoQ7kNvwEilAcp&_nc_gid=8exV4NWUI_QtnZ3pQTCy0w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AftLhUmIiwqlSmpul-k6iUFqhdj7GZuBIrBn011-c4mCqQ&oe=69A59125&_nc_sid=10d13b,https://www.instagram.com/p/DVKcgoujkDv/,https://www.instagram.com/birchhoboken/,THEME NIGHT,BIRCH HOBOKEN,"ONE NIGHT, ONE DANCE. 2016 THROWBACK THEME NIGHT @BIRCHHOBOKEN WITH @2FACE.MP3 AND @DJTMO_MUSIC. ALL NIGHT DRINK SPECIALS: $4 RED SOLO DRAFT BEERS, $5 GREEN TEA SHOTS, $6 BIRCH JUNGLE JUICE, $7 CASAMIGOS SHOTS. WHO’S READY FOR A HAUS PARTY?","@2FACE.MP3, @DJTMO_MUSIC","$4 RED SOLO DRAFT BEERS, $5 GREEN TEA SHOTS, $6 BIRCH JUNGLE JUICE, $7 CASAMIGOS SHOTS",0.9,3840007020343083247,True,False,2026-02-26 02:59:29
BIRCHHOBOKEN,HAUS PARTY,2026-02-28,10:00 PM,BIRCH HOBOKEN,HOBOKEN,NORTH,GET READY FOR A WILD HAUS PARTY THIS SATURDAY AT BIRCH HOBOKEN!,https://www.instagram.com/p/DVKcgoujkDv/,https://scontent-iad3-1.cdninstagram.com/v/t51.82787-15/636929481_18391955659146814_1182287721032990461_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QEsnYHjkjduwT9OTVqoYucauOLgHGpWM2KDCmZQYPBtdBfMVBaKdY8JWh9zVLTL6DwSW3LhcAte1ti5kEZSqBd3&_nc_ohc=L-pUCNFYYSoQ7kNvwEilAcp&_nc_gid=8exV4NWUI_QtnZ3pQTCy0w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AftLhUmIiwqlSmpul-k6iUFqhdj7GZuBIrBn011-c4mCqQ&oe=69A59125&_nc_sid=10d13b,https://www.instagram.com/p/DVKcgoujkDv/,https://www.instagram.com/birchhoboken/,PARTY,BIRCH HOBOKEN,"ONE NIGHT, ONE DANCE. 2016 THROWBACK THEME NIGHT @BIRCHHOBOKEN WITH @2FACE.MP3 AND @DJTMO_MUSIC. ALL NIGHT DRINK SPECIALS: $4 RED SOLO DRAFT BEERS, $5 GREEN TEA SHOTS, $6 BIRCH JUNGLE JUICE, $7 CASAMIGOS SHOTS. WHO’S READY FOR A HAUS PARTY?","@2FACE.MP3, @DJTMO_MUSIC","$4 RED SOLO DRAFT BEERS, $5 GREEN TEA SHOTS, $6 BIRCH JUNGLE JUICE, $7 CASAMIGOS SHOTS",0.9,3840007020343083247,True,False,2026-02-26 02:59:29
CRABBAEMAPLEWOOD,OXTAIL COMFORT SPECIAL,2026-02-22,,CRABBAE,MAPLEWOOD,NORTH,"WARM UP WITH A HEARTY, SLOW-BRAISED OXTAIL SPECIAL TODAY!",https://www.instagram.com/p/DVEaTpdkcKI/,https://scontent-atl3-3.cdninstagram.com/v/t51.71878-15/641210916_2099854740790798_993355241930057683_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QEJ8wSjLb_6mq8BFw2glFzK_0UvoAv5jpSt3Z83yLv9ZhOm68bKb_BhgwrngxUGeFs&_nc_ohc=4jlZ-jP3WdkQ7kNvwFSSh3r&_nc_gid=lsc8VWXz1UOW-mu2-rkcqQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsT67c-BOmJvkicg5PEZHvjnswo9kEiLz-xFepQYbeAPA&oe=69A58D09&_nc_sid=10d13b,https://www.instagram.com/p/DVEaTpdkcKI/,https://www.instagram.com/crabbaemaplewood/,FOOD SPECIAL,165 FRANKLIN TERRACE MAPLEWOOD NJ,"HOT, SLOW-BRAISED OXTAILS SERVED WITH TWO SIDES AND FREE RICE. BIG ENOUGH TO SPLIT. DINE-IN & TAKEOUT AVAILABLE.",,,0.9,3838308481825358472,False,False,2026-02-26 02:59:29
AFROCARIBBEAN.AC,AFRO-CARIBBEAN NIGHT DJ RUDE BOI BDAY BASH,2026-02-27,10:00 PM,THE ROYCE AC,ATLANTIC CITY,SOUTH,"CELEBRATE DJ RUDE BOI'S BIRTHDAY WITH AN EPIC AFRO-CARIBBEAN NIGHT FILLED WITH AFROBEATS, DANCEHALL, SOCA, KOMPA, AND AMAPIANO!",https://www.instagram.com/p/DVG6RQ2ACOJ/,https://scontent-atl3-1.cdninstagram.com/v/t51.71878-15/641190827_917478800978670_5680554424908927980_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QFyqQS-JubvDV7DxQFUi4jrDqFB-CHZfuw4o8jJQL60UOM4Eq5Q8WPND6LZ8FNKZ3I&_nc_ohc=BPZrKHM_X-cQ7kNvwEyjEdw&_nc_gid=rEC3x8jSbOLkHVXq-XiCgQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvINdRE25w5016xtVr1vaYwehGlANDAdyvwG7svQtC9RQ&oe=69A57337&_nc_sid=10d13b,https://www.instagram.com/p/DVG6RQ2ACOJ/,https://www.instagram.com/afrocaribbean.ac/,BIRTHDAY PARTY,,"AFRO-CARIBBEAN NIGHT FEATURING DJ RUDE BOI'S BDAY BASH. MUSIC GENRES INCLUDE AFROBEATS, DANCEHALL, SOCA, KOMPA, AND AMAPIANO. DOORS OPEN AT 10PM. GUESTLIST/TICKETS AVAILABLE. VIP SECTIONS AVAILABLE FOR RESERVATION. DRESS CODE ENFORCED, 21+.","DJ RUDE BOI, DJ JAY, DJ EDDIE FRASS, DJ SQUITY",GUESTLIST/TICKETS AVAILABLE,0.9,3839012005394523017,True,False,2026-02-26 02:59:29
BLACKMENRUN,RUN IN REMEMBRANCE OF AHMAUD ARBERY,2026-02-22,8:00 AM,FLEET FEET MONTCLAIR,MONTCLAIR,NORTH,JOIN BLACK MEN RUN NATIONWIDE IN A RUN HONORING AHMAUD ARBERY!,https://www.instagram.com/p/DVKkapaDGo1/,https://scontent-iad3-2.cdninstagram.com/v/t51.82787-15/642113959_18573048784051548_6694008160400004686_n.heic?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QFMkqbI8H5gsnyHzDLPjzsCplLUC4tSpY4dJBXd4o9UuHZkPZqj2M79lZIF5WRSgyo&_nc_ohc=ExncAx9deGYQ7kNvwG_nhtf&_nc_gid=Yp9-HA4g0FzYNdL-YA9pxw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvLCblvEVkCPuI8ouj_kGoCYf-XLn_N420JSmSvR7Q8ew&oe=69A568EB&_nc_sid=10d13b,https://www.instagram.com/p/DVKkapaDGo1/,https://www.instagram.com/blackmenrun/,RUN/WALK,BLACK MEN RUN,BMR CHAPTERS NATIONWIDE PARTICIPATING IN AND REMEMBERING THE LATE AHMAUD ARBERY.,,,0.8,3840041793128000053,True,False,2026-02-26 02:59:29
BIGSHOTSWOODBRIDGE,REOPENING AFTER STORM CLOSURE,2026-02-24,,BIG SHOTS RESTAURANT & LOUNGE,,CENTRAL,BIG SHOTS RESTAURANT & LOUNGE IS BACK OPEN AFTER A STORM CLOSURE!,https://www.instagram.com/p/DVERgLJEQSZ/,https://scontent-det1-1.cdninstagram.com/v/t51.82787-15/628871136_18573213595040023_1282667785230911308_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-det1-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QH6q1uwZWA7mqC6sXD5cXdJq8Eaahz85Ovr9DKcOnfQyLUwINHuKvB4QO6B0WVEDpQ&_nc_ohc=2f8rfhqWjj4Q7kNvwHDRC5H&_nc_gid=NeEc5yqvOuqrpSu4Y0iIcg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afvl6qHMj7_SKm0_xY3cCwsyq7vLMnUH-8Bbai_H110Acg&oe=69A57AC9&_nc_sid=10d13b,https://www.instagram.com/p/DVERgLJEQSZ/,https://www.instagram.com/bigshotswoodbridge/,BUSINESS OPENING,BIG SHOTS RESTAURANT & LOUNGE,"BIG SHOTS RESTAURANT & LOUNGE WILL RE-OPEN ON TUESDAY, FEBRUARY 24TH AFTER BEING CLOSED DUE TO A STORM.",,,0.9,3838269760203719833,True,False,2026-02-26 02:59:29
AFROCARIBBEAN.AC,AFRO-CARIBBEAN NIGHT DJ RUDE BOI BDAY BASH,2026-02-27,10:00 PM,THE ROYCE AC,ATLANTIC CITY,SOUTH,CELEBRATE DJ RUDE BOI'S BIRTHDAY AT A MASSIVE AFRO-CARIBBEAN NIGHT!,https://www.instagram.com/p/DVG5dOMAEPn/,https://scontent-iad3-1.cdninstagram.com/v/t51.71878-15/640904747_1445379783901053_6902211486124423347_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QENQDaSEk9wOPNhWtsKz8CSeRp4y-QXlfVYSWcPmP0VXffsHv13iWK8MhSvhPhpMFQ&_nc_ohc=hBSow0guspoQ7kNvwHPWdXd&_nc_gid=go36CPRtAKNMSqboRC-mXA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvZv-piZexp4-lr1IaGtR52JG4zv5W1U3eJp1ke2E9ebg&oe=69A564A5&_nc_sid=10d13b,https://www.instagram.com/p/DVG5dOMAEPn/,https://www.instagram.com/afrocaribbean.ac/,BIRTHDAY PARTY/NIGHTCLUB,,"AFRO-CARIBBEAN NIGHT FEATURING DJ RUDE BOI'S BIRTHDAY BASH WITH MUSIC GENRES INCLUDING AFROBEATS, DANCEHALL, SOCA, KOMPA, AND AMAPIANO. GUESTLIST/TICKETS AVAILABLE. VIP SECTIONS ARE LIMITED. DRESS CODE ENFORCED, 21+.","DJ RUDE BOI, DJ JAY, DJ EDDIE FRASS, DJ SQUIITY",GUESTLIST/TICKETS AVAILABLE,5,3839008429129614311,True,False,2026-02-26 02:59:29
AFROCARIBBEAN.AC,AFRO-CARIBBEAN NIGHT DJ RUDE BOI BDAY BASH,2026-02-27,10:00 PM,THE ROYCE AC,ATLANTIC CITY,SOUTH,CELEBRATE DJ RUDE BOI'S BIRTHDAY WITH AN EPIC AFRO-CARIBBEAN NIGHT!,https://www.instagram.com/p/DVG5tHygLjp/,https://scontent-iad3-1.cdninstagram.com/v/t51.71878-15/641182832_817869081323024_2100396941320341489_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHfCkYcK0dtnprW2-u62Zb_15sIXMAKwEFUTch2Qe_6vHdJ3pKvnCagxYCgpV0GMN0&_nc_ohc=u5YQ2lB8bZcQ7kNvwGw7ZN8&_nc_gid=VT2ELTd3OZvF9dXDSOvmNg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsRBRO5aQ954LfOmlyAK7MGuafiS0QGBVSDsxMHJL_1cw&oe=69A573B0&_nc_sid=10d13b,https://www.instagram.com/p/DVG5tHygLjp/,https://www.instagram.com/afrocaribbean.ac/,PARTY,,"AFRO-CARIBBEAN NIGHT FEATURING DJ RUDE BOI'S BIRTHDAY BASH. MUSIC GENRES INCLUDE AFROBEATS, DANCEHALL, SOCA, KOMPA, AND AMAPIANO. DOORS OPEN AT 10 PM. DRESS CODE ENFORCED. 21+.","DJ RUDE BOI, DJ JAY, DJ EDDIE FRASS, DJ SQUITY (SPECIAL GUEST)",GUESTLIST/TICKETS AVAILABLE,0.9,3839009521771002089,True,False,2026-02-26 02:59:29
AFROCARIBBEAN.AC,AFRO-CARIBBEAN NIGHT: DJ RUDE BOI BDAY BASH,2026-02-27,10:00 PM,THE ROYCE AC,ATLANTIC CITY,SOUTH,CELEBRATE DJ RUDE BOI'S BIRTHDAY AT AFRO-CARIBBEAN NIGHT!,https://www.instagram.com/p/DVG404ogMIV/,https://instagram.flas1-1.fna.fbcdn.net/v/t51.71878-15/641180367_1432177401746806_7034246619376018323_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.flas1-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QF0tinXMygquHrw3EDj006rTwHnjeEEpAjZyRhYy7JlrPvG2jx0dRMKg5f0nZf3WCY&_nc_ohc=jnaw4NXvEgAQ7kNvwGrWe6p&_nc_gid=uXYXc14CBSfvXnGec57GlA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Aftt85GpjSyL7Pb-Pmun-L-cEzTKCIWvVC7bD-uZknhyRw&oe=69A59454&_nc_sid=10d13b,https://www.instagram.com/p/DVG404ogMIV/,https://www.instagram.com/afrocaribbean.ac/,PARTY,,"AFRO-CARIBBEAN NIGHT FEATURING DJ RUDE BOI'S BIRTHDAY BASH WITH MUSIC GENRES INCLUDING AFROBEATS, DANCEHALL, SOCA, KOMPA, AND AMAPIANO. SPECIAL GUEST DJS INCLUDE DJ JAY, DJ EDDIE FRASS, DJ RUDEBOI, AND DJ SQUITY. GUESTLIST AND TICKETS ARE AVAILABLE, WITH THE GUESTLIST ENDING TONIGHT. VIP SECTIONS ARE ALMOST GONE. STRICT DRESS CODE ENFORCED (21+).","DJ RUDE BOI, DJ JAY, DJ EDDIE FRASS, DJ RUDEBOI, DJ SQUITY, DJ IAMYOUNGHITTA",,0.9,3839005657206407701,True,False,2026-02-26 02:59:29
BLACKASSCOMEDY,BLACK ASS COMEDY SHOW,2026-02-21,,NEWARK CULTURE CLUB,NEWARK,NORTH,DON'T MISS BLACK ASS COMEDY FOR A NIGHT OF LAUGHS AND SURPRISES!,https://www.instagram.com/p/DU_p8igjgZS/,https://scontent-iad3-1.cdninstagram.com/v/t51.82787-15/636915161_18315614086264496_4928293700814057565_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFtJKLdHZieALO2PvbMJj7hFHgwMqQ8_NAxoObNQAhvcIN8vPQTBUMz6img6tDP5g4&_nc_ohc=IYpYpYN2dCAQ7kNvwFpn-Zv&_nc_gid=Fqiayp2lJtEnq_vvGy2njg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afvi5SY-KXnREl8p_H5IEyVdwixKuDxMRtMntPLt3W2q3A&oe=69A5924D&_nc_sid=10d13b,https://www.instagram.com/p/DU_p8igjgZS/,https://www.instagram.com/blackasscomedy/,COMEDY SHOW,BLACK ASS COMEDY SHOW,THEY SAID DEI WAS DEAD… BUT WE ON IT! EITHER WAY BRING THAT ASS TO BLACK ASS COMEDY. YOU MIGHT GET CHOSE… OR EXPOSED. HOSTED BY @PHUNNY_PHY.,@PHUNNY_PHY,,0.9,3836969887671912018,True,False,2026-02-26 02:59:29
