event_name,date,day_of_week,time,end_time,venue_name,city,state,section_of_nj,address,price,description,performer,event_type,age_restriction,ticket_link,confidence,extracted_from,post_id,instagram_post_url,post_url,display_url,display_url_note,instagram_handle,instagram_profile_url,account_name,had_ocr,ocr_chars,post_date,extraction_timestamp,from_calendar,calendar_type,combined_text
Social Hour,2025-11-26,Wednesday,15:00,19:00,The Newark Standard,Newark,NJ,North,"68 Wilson Ave, Newark, NJ",,"$10 Select Pizzas, $8 House Margaritas, $8 Sangria Glasses, $5 Draft Beers",,happy hour,,,high,"['caption', 'ocr', 'alt_text']",3770186331432491281,https://www.instagram.com/p/DRSZH4-ERkR/,https://www.instagram.com/p/DRSZH4-ERkR/,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/584732043_17932993485108645_1737082139752656718_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QEj9rMBVc1IV-epu4v2J4ZDhDk-e572R9-AWY5QqviXg3fsyPmvsY3HbOOweng8IFU&_nc_ohc=niKbJRpYKfgQ7kNvwHj00cS&_nc_gid=NBXymg3HDZRDt9Ph7O67OQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfjsYbJDXAKccxhXsfg-M0xIKbta1ifIaiNbWfjKW2hFLw&oe=692E8A61&_nc_sid=10d13b,CDN URL - expires after few hours/days,thenewarkstandard,https://www.instagram.com/thenewarkstandard/,The Newark Standard,True,307,2025-11-20T17:54:15+00:00,2025-11-28T15:56:14.819579,False,weekly,"Social Hour at The Newark Standard 🔥
Wednesday to Friday | 3:00 pm – 7:00 pm

The most delicious and fun hour of the day is here!
Come enjoy your favorites:

🍕 $10 Select Pizzas
🍹 $8 House Margaritas
🍷 $8 Sangria Glasses
🍺 $5 Draft Beers

Perfect for after work, hanging out with friends, or treating yourself…
✨ Set the standard for your Happy Hour! ✨

📍 68 Wilson Ave, Newark, NJ
📞 862-343-6515 The
Newark Standard
BAR & KITCHEN
SOCIAL HOUR
AT THE STANDARD
10% OFF FOR TEACHERS
WEDNESDAY - FRIDAY
3:00 pm - 7:00pm
$10 SELECT PIZZAS
$10 STANDARD
BURGUER
$10 WINGS
$8 HOUSE
MARGARITAS
$8 SANGRIA
GLASSES
$5 ALL DRAFT
BEERS
SET THE STANDARD FOR YOUR HAPPY HOUR
862-343-6515 | 68 WILSON AVE NEWARK NJ 07105"
Social Hour,2025-11-27,Thursday,15:00,19:00,The Newark Standard,Newark,NJ,North,"68 Wilson Ave, Newark, NJ",,"$10 Select Pizzas, $8 House Margaritas, $8 Sangria Glasses, $5 Draft Beers",,happy hour,,,high,"['caption', 'ocr', 'alt_text']",3770186331432491281,https://www.instagram.com/p/DRSZH4-ERkR/,https://www.instagram.com/p/DRSZH4-ERkR/,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/584732043_17932993485108645_1737082139752656718_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QEj9rMBVc1IV-epu4v2J4ZDhDk-e572R9-AWY5QqviXg3fsyPmvsY3HbOOweng8IFU&_nc_ohc=niKbJRpYKfgQ7kNvwHj00cS&_nc_gid=NBXymg3HDZRDt9Ph7O67OQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfjsYbJDXAKccxhXsfg-M0xIKbta1ifIaiNbWfjKW2hFLw&oe=692E8A61&_nc_sid=10d13b,CDN URL - expires after few hours/days,thenewarkstandard,https://www.instagram.com/thenewarkstandard/,The Newark Standard,True,307,2025-11-20T17:54:15+00:00,2025-11-28T15:56:14.819602,False,weekly,"Social Hour at The Newark Standard 🔥
Wednesday to Friday | 3:00 pm – 7:00 pm

The most delicious and fun hour of the day is here!
Come enjoy your favorites:

🍕 $10 Select Pizzas
🍹 $8 House Margaritas
🍷 $8 Sangria Glasses
🍺 $5 Draft Beers

Perfect for after work, hanging out with friends, or treating yourself…
✨ Set the standard for your Happy Hour! ✨

📍 68 Wilson Ave, Newark, NJ
📞 862-343-6515 The
Newark Standard
BAR & KITCHEN
SOCIAL HOUR
AT THE STANDARD
10% OFF FOR TEACHERS
WEDNESDAY - FRIDAY
3:00 pm - 7:00pm
$10 SELECT PIZZAS
$10 STANDARD
BURGUER
$10 WINGS
$8 HOUSE
MARGARITAS
$8 SANGRIA
GLASSES
$5 ALL DRAFT
BEERS
SET THE STANDARD FOR YOUR HAPPY HOUR
862-343-6515 | 68 WILSON AVE NEWARK NJ 07105"
Social Hour,2025-11-28,Friday,15:00,19:00,The Newark Standard,Newark,NJ,North,"68 Wilson Ave, Newark, NJ",,"$10 Select Pizzas, $8 House Margaritas, $8 Sangria Glasses, $5 Draft Beers",,happy hour,,,high,"['caption', 'ocr', 'alt_text']",3770186331432491281,https://www.instagram.com/p/DRSZH4-ERkR/,https://www.instagram.com/p/DRSZH4-ERkR/,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/584732043_17932993485108645_1737082139752656718_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QEj9rMBVc1IV-epu4v2J4ZDhDk-e572R9-AWY5QqviXg3fsyPmvsY3HbOOweng8IFU&_nc_ohc=niKbJRpYKfgQ7kNvwHj00cS&_nc_gid=NBXymg3HDZRDt9Ph7O67OQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfjsYbJDXAKccxhXsfg-M0xIKbta1ifIaiNbWfjKW2hFLw&oe=692E8A61&_nc_sid=10d13b,CDN URL - expires after few hours/days,thenewarkstandard,https://www.instagram.com/thenewarkstandard/,The Newark Standard,True,307,2025-11-20T17:54:15+00:00,2025-11-28T15:56:14.819613,False,weekly,"Social Hour at The Newark Standard 🔥
Wednesday to Friday | 3:00 pm – 7:00 pm

The most delicious and fun hour of the day is here!
Come enjoy your favorites:

🍕 $10 Select Pizzas
🍹 $8 House Margaritas
🍷 $8 Sangria Glasses
🍺 $5 Draft Beers

Perfect for after work, hanging out with friends, or treating yourself…
✨ Set the standard for your Happy Hour! ✨

📍 68 Wilson Ave, Newark, NJ
📞 862-343-6515 The
Newark Standard
BAR & KITCHEN
SOCIAL HOUR
AT THE STANDARD
10% OFF FOR TEACHERS
WEDNESDAY - FRIDAY
3:00 pm - 7:00pm
$10 SELECT PIZZAS
$10 STANDARD
BURGUER
$10 WINGS
$8 HOUSE
MARGARITAS
$8 SANGRIA
GLASSES
$5 ALL DRAFT
BEERS
SET THE STANDARD FOR YOUR HAPPY HOUR
862-343-6515 | 68 WILSON AVE NEWARK NJ 07105"
Ladies Night,2025-11-21,Friday,,,Tropicana Atlantic City,Atlantic City,NJ,South,,,"Games, drinks & dancing all night long",,party,,,high,['caption'],3770978945836416208,https://www.instagram.com/p/DRVNV8qDnzQ/,https://www.instagram.com/p/DRVNV8qDnzQ/,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/583916387_17952724986019251_8167157894601955687_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QGhSSW-9z6ieJKpMY0aNX4_-ysAGEOw-qct8jXkrkCrzhVOCiLXIf5oktDbTrlVvHY&_nc_ohc=tC93wUUzPg4Q7kNvwGzq0a4&_nc_gid=3dpUz811EYGB77LMHXuI-w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfgeE1zq5Us5f5LCyi2AYERV5IsHLktHaZgbP3lVMnLEXg&oe=692E9962&_nc_sid=10d13b,CDN URL - expires after few hours/days,theroyceac,https://www.instagram.com/theroyceac/,The Royce Social Hall,True,79,2025-11-21T20:09:02+00:00,2025-11-28T15:56:16.476494,False,,"Ladies take over tonight 🙌🏼🎉
Games, drinks & dancing all night long 🍹💃🎳

VIP Available: @jeanv_186 🍾🍾 THE ROYCE
Social
Social Thall
DRINK, PLAY, BE SOCIAL
USPOWLING
DO NOT CROSS THE"
Family Skate,2025-11-27,Thursday,19:00,22:00,Millennium Skate World,Camden,NJ,South,,,,DJ Mar_23,Skating,all ages,,high,"['caption', 'location tag']",3775170860886602252,https://www.instagram.com/p/DRkGeVxjTIMtp92s00sLdwB4KUjbGcOmIkU29k0/,https://www.instagram.com/p/DRkGeVxjTIMtp92s00sLdwB4KUjbGcOmIkU29k0/,https://scontent-mia3-1.cdninstagram.com/v/t51.2885-15/588474908_18387635662181363_8917421612107927917_n.heic?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFxOWrk06hy28jXUWjrLHKWmyjG7hvb8kZnjG8juyXy68OafrkATjXXapMmkiY_P00&_nc_ohc=6TUDa_-m_1IQ7kNvwGtagz6&_nc_gid=XPOJDvGVpURcPpvm6GrVqQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfhDMMChO1MkM2wJqMEc5mn1QGg4iekXK1SfJ5exVhNtHA&oe=692E78BB&_nc_sid=10d13b,CDN URL - expires after few hours/days,skatingmomma,https://www.instagram.com/skatingmomma/,Ms Tracy,True,44,2025-11-27T14:57:37+00:00,2025-11-28T15:56:17.422772,False,,"Happy Thanksgiving from 
Millennium Skate World 🛼🎉😊

Skating TONIGHT 7p to 10p 
Featuring @djmar_23 
#FamilySkate coa
HAPPY THANKSGIVING
ILLENNIUM
PHATE WORLD"
SoCrazy Saturday's,2025-11-29,Saturday,,,Halftime Bar & Grill,Jersey City,NJ,North,746 Westside Ave,,"So Crazy Saturdays event with food, drink and shot specials. Music powered by Rated L. Drinks by Smoovit0 & Daedream",Rated L,party,,,high,"['caption', 'ocr', 'alt_text']",3774017177197111111,https://www.instagram.com/p/DRgAKCHDmdH/,https://www.instagram.com/p/DRgAKCHDmdH/,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/587792981_18331507963211937_2540284011869528311_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QE4dOEAhc2o9h6fko2ejxZxnJ2B16Aho7zPGIxSW0h-k19nYhGITS-JD6TbFtwjey0&_nc_ohc=i4x2RA6iTQwQ7kNvwFJyhm5&_nc_gid=foIBHBoQpuayWh2Lu4HrFg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afh5Did9Kowh8j_Js7_Qkg0ahHTo4KyGKvW8KIuPh4J1aA&oe=692E7C6B&_nc_sid=10d13b,CDN URL - expires after few hours/days,chi_socrazy,https://www.instagram.com/chi_socrazy/,D'ussé Chi,True,192,2025-11-26T00:45:28+00:00,2025-11-28T15:56:18.509192,False,weekly,"SoCrazy Saturday🍾🍾
Each&Every Saturday ‼️

Join us at @halftimegrilljc for this Thanksgiving Weekend. A time will be had. FOOD SPECIALS AVAILABLE ALL NIGHT. DRINK AND SHOT SPECIALS AVAILABLE ALL NIGHT. 
DM ME FOR BOTTLE PRICES.

🍾🥂🍹: @smoovit0 @daedreammmm 
🎶🎵🎤: @imratedl 
💨💨💨: @hookah_hitterz DUSSE CHI PRESENTS
SATURDAY NOVEMBER 29TH
SO CRAZY
SATURDAY'S
CULTURE CAPITA
DRINKS BY
SMOOVITO & DAEDREAM
MUSIC POWERED BY RATED L
HALFTIME BAR & GRILL
746 WESTSIDE AVE JERSEY CITY NEW JERSEY"
Christmas Cocktails,,,,,The Ashford,,NJ,North,,,Serving pure Christmas magic in a glass with creamy holiday classics and sparkle-in-every-sip specials.,,drinks,,,high,['caption'],3771812696699072555,https://www.instagram.com/p/DRYK6nqDnAr/,https://www.instagram.com/p/DRYK6nqDnAr/,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/584031855_18406651846187387_9101189508420780553_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHoW932fPe7-gSz8pgR6Ntrq73cIdr8l6SisvLLly37ues0xqer2zffbum_t4B1On0&_nc_ohc=oFGZXOqBKeMQ7kNvwFVXceW&_nc_gid=zgB3mF1CUibY6uxINQtFwA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afg0eihOF1KA6Qcs912z3bVPzAdC-ZXGQdkUTmgrg4Hz6Q&oe=692E768B&_nc_sid=10d13b,CDN URL - expires after few hours/days,theashfordjc,https://www.instagram.com/theashfordjc/,The Ashford | Restaurant Lounge & Rooftop,False,0,2025-11-22T23:45:33+00:00,2025-11-28T15:56:21.997442,False,,"Warm up your winter nights with our Christmas cocktails ❄️🍸✨
From creamy holiday classics to sparkle-in-every-sip specials, we’re serving pure Christmas magic in a glass. 🎅🏼❤️💚

📞 Call/Text: 201-888-2566
📩 Email: events@theashfordnj.com

#christmascocktails #holidayseason #winterdrinks #festivemenu #cocktailsofinstagram #holidaycheer #christmasvibes #ashfordnj #drinkspecials #mixologylove "
Thanksgiving Eve Party,2025-11-26,,,,Knights Public House,New Brunswick,NJ,Central,12-14 Easton Ave,,Cooking the party up by DJ Prados,DJ Prados,party,,,high,"['caption', 'ocr', 'alt_text']",3774589149627412659,https://www.instagram.com/p/DRiCNU8lfCz/,https://www.instagram.com/p/DRiCNU8lfCz/,https://scontent-bos5-1.cdninstagram.com/v/t51.2885-15/586399293_18517017325067970_7514471416115549850_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QEWrQKkk_ODuI3oL-SAaw3e4EGBEdeSWTeQ0yq4AgfLkFpikuHqO_WE1eEVeUHAwFg&_nc_ohc=6kH9dXPJutQQ7kNvwE3opbG&_nc_gid=F68VnZJfIZL_PIO6Ip-Xug&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfhA9JQW2u4kTZHMkgZHP9AIqayKWn39hPUmTxAOnSk-mQ&oe=692E79A0&_nc_sid=10d13b,CDN URL - expires after few hours/days,knightspubnj,https://www.instagram.com/knightspubnj/,Knights Public House,True,150,2025-11-26T19:41:52+00:00,2025-11-28T15:56:22.183489,False,,"BIGGEST PARTY NIGHT OF THE YEAR TONIGHT! HUSCITY
THANKSGIVING
EVE
11.26.25
COOKING THE PARTY UP BY
DJPRADOS
KNIGHTS
PUBLIC HOUSE
12-14 EASTON AVE, NEW BRUNSWICK, NJ 732.640.1718 @KNIGHTSPUBNJ"
Christmas Cocktails,2025-12-01,,,,The Ashford,,NJ,North,,,"Christmas cocktails are officially shaking, stirring, and sparkling their way onto the menu. Come taste the magic all December long!",,Holiday Drinks,,,high,['caption'],3771809665433622319,https://www.instagram.com/p/DRYKOgkjlcv/,https://www.instagram.com/p/DRYKOgkjlcv/,https://scontent-mia3-1.cdninstagram.com/v/t51.2885-15/584069008_18406651477187387_6720137701307298713_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGKDre4f0wykPEDysO_7zIMpnCQKba9xprlF03UgIoiM7BTsvfUMazIUyAf1gKZOx4&_nc_ohc=unnTNfTDc8oQ7kNvwGXKPE7&_nc_gid=WCqz3MPh7CnYKCtldCFjvw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfjVFIHTJMbUYhl6JSeHr8Z3_sQkws3lUn3qxyvEtcC2FQ&oe=692E7F78&_nc_sid=10d13b,CDN URL - expires after few hours/days,theashfordjc,https://www.instagram.com/theashfordjc/,The Ashford | Restaurant Lounge & Rooftop,True,1,2025-11-22T23:39:32+00:00,2025-11-28T15:56:22.211823,False,monthly,"🎄✨ Sip into the spirit of the season! 

Our Christmas cocktails are officially shaking, stirring, and sparkling their way onto the menu.

Come taste the magic all December long! ❄️🎅🏼

📞 Call/Text: 201-888-2566
📩 Email: events@theashfordnj.com

#christmascocktails #holidaydrinks #festiveseason #christmasvibes #holidaycocktails #cocktailtime #wintermenu #drinkspecials #cheers #nycbars #holidaymood #christmas2025 #christmasnight #mixologylove C"
Christmas cocktails,,,,,The Ashford,,NJ,North,,,"Enjoy our Christmas cocktails to warm you up, light you up, and get you in the festive mood.",,drinks,,,high,['caption'],3771182134556805983,https://www.instagram.com/p/DRV7iu5jstf/,https://www.instagram.com/p/DRV7iu5jstf/,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/584009963_18406550458187387_3328738586231779778_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFtkzPmkmYYsqR7dXRxQTNKsE61IEbhpgeSIrZKbMI8Lb7OCpvqVXurvKFxPYfZrss&_nc_ohc=9AnhEQMhRX0Q7kNvwFW4P7M&_nc_gid=5jU0PxMSSrwUMXnHAbN9DQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfiLxNFFZK5T4Oj6eZ8sBpmns2GZTkM75KMGnDy-_sBZzQ&oe=692E90A7&_nc_sid=10d13b,CDN URL - expires after few hours/days,theashfordjc,https://www.instagram.com/theashfordjc/,The Ashford | Restaurant Lounge & Rooftop,True,5,2025-11-22T02:53:11+00:00,2025-11-28T15:56:25.018289,False,,"✨🎄 Sip into the holiday spirit! 🎄✨

Our Christmas cocktails are here to warm you up, light you up, and get you in the festive mood.

Tag your holiday crew and come cheers with us! 🥂🎅

#christmascocktails #holidaydrinks #festiveseason #holidayvibes #cocktaillovers #christmasparty #njnightlife #theashfordnj #cheers #holidaymood MANGO"
NE-YO Guest Appearance,2025-11-28,,22:00,,The Ashford,Jersey City,NJ,North,,,NE-YO Guest Appearance,NE-YO,guest appearance,,https://www.eventbrite.com/,high,"['caption', 'ocr', 'alt_text']",3769055347869673386,https://www.instagram.com/p/DROX96cjueq/,https://www.instagram.com/p/DROX96cjueq/,https://scontent-xxb1-1.cdninstagram.com/v/t51.2885-15/583821797_18406247893187387_3717854912230743810_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-xxb1-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFG5TLlNEUD2BaS9Lv35zdktIBKdevAkTb1X9eQ8c1JNVwUk2mcpcY7sDBZnGadwwc&_nc_ohc=hLoQtTwb31gQ7kNvwFvz-1B&_nc_gid=ZG2u1v0C4eQwrCeqTsj3WQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfjAG6DO1kSbgdZpiTi3qJOncLkpQ8LLYdtAI5pgR1zKVQ&oe=692E94FB&_nc_sid=10d13b,CDN URL - expires after few hours/days,theashfordjc,https://www.instagram.com/theashfordjc/,The Ashford | Restaurant Lounge & Rooftop,True,167,2025-11-19T04:27:12+00:00,2025-11-28T15:56:25.935691,False,single,"💫 TICKETS ARE LIVE ON EVENTBRITE 🔗

📩 Email: events@theashfordjc.com
📲 Call/Text: 201-888-2566

#theashford #neyo #guestappearance #jerseycityevents #njnightlife #nightlifejc #eventbritelive #djcasper #vipnight #partyvibes #livemusic #jcnightlife #nov28 #clubnight #lowercasetagsonly THE ASHFORD
10
PM
28
NOV
NE-YO
GUEST APPEARANCE
TICKETS AVAILABLE NOW ON EVENTBRITE
BOOK YOUR VIP BOTTLE SERVICE
EMAIL: EVENTS@THEASHFORDJC.COM
CALL/TEXT: 201-888-2566"
COMMA CRAZY FRIDAYS,2025-11-28,Friday,21:00,03:00,LOBBY,Elizabeth,NJ,Central,821 SPRING ST,free for ladies with RSVP,BLVCK MUSIC,"GOTTI, HOTROD, MONETA-KAI, FRANK WHITE",party,,,high,"['caption', 'alt_text', 'ocr']",3774557482455770987,https://www.instagram.com/p/DRh7AgmEadr/,https://www.instagram.com/p/DRh7AgmEadr/,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/589103987_18410674072186305_421562828532818394_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QHhObktBympUrQcRKHGBlmguPhzLFHvC5ifN8-1uOZ3KHESf6pu-07Pl8V9dIkxWZg&_nc_ohc=z3gJ925mPHkQ7kNvwEply7B&_nc_gid=-iORftPMO0Y4sEBV9G74ZQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfgMeIieZpYEcjGmQLE2otph2TiT65t1YvyAN7uQ3eWmBw&oe=692E7B41&_nc_sid=10d13b,CDN URL - expires after few hours/days,desi.linn,https://www.instagram.com/desi.linn/,The.rawest ♛,True,262,2025-11-26T18:38:57+00:00,2025-11-28T15:56:27.046531,False,single,"Friday November 28th JERSEY🗣️
Calling all baddies!💋 come out and turn up with me, your favorite 😘🤏🏽
 Free for the ladies all night w heels, See ya’ll there❤️ COMMA CRAZY FRIDAYS
BLVCK
MUSIC BY
GOTTI
HOTROD
MONETA-KAI
FRANK WHITE
LOBBY
821 SPRING ST
ELIZABETH, NJ
NOV
28
9PM
3AM
LADIES FREE
ALL NIGHT
W/RSVP
posh
BOOK
YOUR
HOSTED BY
@DESLLINN
FROM LOVE CABIN
TEXT BLACK FRIDAY TO 908.917.6149 FOR BOTTLE SERVICE
TABLE
NOW"
NE-YO Guest Appearance,2025-11-28,,22:00,,The Ashford,Jersey City,NJ,North,,,"Special guest appearance by NE-YO, live vibes, premium cocktails, and the wildest Thanksgiving weekend kickoff.",NE-YO,concert,,https://www.eventbrite.com/,high,"['caption', 'ocr', 'alt_text']",3768240051114010344,https://www.instagram.com/p/DRLelyLDObo/,https://www.instagram.com/p/DRLelyLDObo/,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/581836368_18406136071187387_5621782818909979187_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFKu6VeSbsTRmNfZQmbJjS-q6B4WceA51Sf3JUN8-Juu18l_1i9HlBFrZx5WyobaGQ&_nc_ohc=8BGyr84hG7sQ7kNvwFTgNjU&_nc_gid=ke8sqkxe6Qse8wCOA9NmzA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afj0-c6VBai8sQmbrS_NWdVsQBBnWbksEbrxnRwq53nYDQ&oe=692EA1A4&_nc_sid=10d13b,CDN URL - expires after few hours/days,theashfordjc,https://www.instagram.com/theashfordjc/,The Ashford | Restaurant Lounge & Rooftop,True,172,2025-11-18T01:27:21+00:00,2025-11-28T15:56:29.748020,False,single,"🔥 NE-YO is pulling up to The Ashford! 🔥

Jersey City, get ready for an unforgettable night — November 28th at 10PM we’re bringing pure R&B energy to the building. 💫

Join us for a special guest appearance by NE-YO, live vibes, premium cocktails, and the wildest Thanksgiving weekend kickoff. This night will SELL OUT — don’t say we didn’t warn you. 👀✨

🎟 Tickets are available now on Eventbrite — secure yours ASAP!
🍾 VIP Bottle Service → events@theashfordjc.com

📲 Call/Text: 201-888-2566

Let’s mak THE
10
PM X
Pa
ASHFORD
28
NOV
NE-YO
GUEST APPEARANCE
TICKETS AVAILABLE NOW ON EVENTBRITE
BOOK YOUR VIP BOTTLE SERVICE
EMAIL: EVENTS@THEASHFORDJC.COM
CALL/TEXT: 201-888-2566"
Oxtail Braised in Saki,2025-11-20,,,,CZEN Englewood,Englewood,NJ,North,,,"Oxtail braised in saki, herbs, and spices, served with rice, peas, and mixed veggies.",,food,,,high,['caption'],3770296231055820298,https://www.instagram.com/p/DRSyHI-E4YK/,https://www.instagram.com/p/DRSyHI-E4YK/,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/587026059_18041565815701098_6303452124712661194_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QHToR-0TW91thOfwrEyyVJLud4lVnL7pfYTFDaQbLcKBLaKUmcCMnn8BWqntHq01vM&_nc_ohc=EJGsDRll9uoQ7kNvwHmY6dG&_nc_gid=t6KjfCT1eiCkJQz3CQRYQg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfhjiPX0QWtv20X1fFRdrsq6QDkk_-N_WCapsN7D3arNbg&oe=692EAA20&_nc_sid=10d13b,CDN URL - expires after few hours/days,czenenglewood,https://www.instagram.com/czenenglewood/,CZEN Englewood,False,0,2025-11-20T21:32:42+00:00,2025-11-28T15:56:30.698606,False,,"Experience rich, slow-cooked comfort by joining us for oxtail braised in saki, herbs, and spices, served with rice, peas, and mixed veggies. What’s your favorite side to enjoy with a hearty dish like this? 🥘🥕

#CZENRestaurantEnglewood #ComfortFood #CaribbeanRestaurant #PrimeSteaks "
Tijuana Tomahawk,2025-11-23,,,,Little Tijuana NJ,,NJ,,,179,Steak dish,,food special,,,high,"['caption', 'ocr', 'alt_text']",3772359307942270119,https://www.instagram.com/p/DRaHM3DCZSn/,https://www.instagram.com/p/DRaHM3DCZSn/,https://scontent-den2-1.cdninstagram.com/v/t51.2885-15/584388735_18532820269015286_2972502582707967512_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-den2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGCBbKO4JsM1Zz6-nRT6aJtvz7ZGlkTsq0Hg0OgdINW8LA1vIioY_vYcMArWtIwaEY&_nc_ohc=kiS4rCGk_kUQ7kNvwHYycia&_nc_gid=a55kze5u2OWBYwLGj_ehPQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfixXJc9jqt1QIu7UWs9EP9g_2feRklrGwPej23SS3uW3A&oe=692E7F95&_nc_sid=10d13b,CDN URL - expires after few hours/days,littletijuananj,https://www.instagram.com/littletijuananj/,Little Tijuana NJ,True,18,2025-11-23T17:51:34+00:00,2025-11-28T15:56:33.526214,False,,"Warning: this cut is not for the weak.
The Tijuana Tomahawk — $179
Bring friends… or don’t. 😈🔥 $179
TOMAHAWK
KING"
Small Business Saturday,2025-11-29,Saturday,,,Downtown Trenton,Trenton,NJ,Central,,,A day to support local businesses and grab a bite to eat downtown.,,market,,,high,"['caption', 'ocr']",3774508392229204802,https://www.instagram.com/p/DRhv2JwjXNC/,https://www.instagram.com/p/DRhv2JwjXNC/,https://scontent-den2-1.cdninstagram.com/v/t51.2885-15/588163773_18540540541007119_2132286392949866162_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-den2-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGvq0pgOufRrRqUgUbEr7pnv-iA9ysAJ0w7vQG8TlTHkSOG8kLla-O7FBYKEmhnQw4&_nc_ohc=8qNTajFPXwsQ7kNvwHAOtnn&_nc_gid=1D0dJpty-NC4g1JZ50n_iw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afh42xhxsKdCGv7GibsURMFlmxE5McPPJupO9ve3zRGmWQ&oe=692E852A&_nc_sid=10d13b,CDN URL - expires after few hours/days,downtowntrenton,https://www.instagram.com/downtowntrenton/,Trenton Downtown Association,True,45,2025-11-26T17:01:30+00:00,2025-11-28T15:56:34.351284,False,single,"November 29 is Small Business Saturday, a day we encourage everyone to head downtown to support local businesses—and grab a bite to eat! 🧡 

Downtown Trenton has long been known as a destination for restaurants and cafes featuring diverse cuisines and friendly vibes. Whether you are looking for a quick bite while running errands or a hot spot to celebrate a special occasion, you’ll find it in downtown Trenton.

So make a plan to dine (or to grab a slice or a cup of joe!) the next time you are do DOWNTOWN
TRENTON
Food
SMALL
BUSINESS
SATURDAY"
